1968;Dublin;Grass;Doug Smith;Peter Ledbetter;AUS;IRL;6-1 7-5;R32;
1968;Dublin;Grass;Louis Pretorius;Maurice Pollock;RSA;IRL;6-1 6-1;R32;
1968;Dublin;Grass;Cecil Pedlow;John Mulvey;IRL;IRL;6-2 6-2;R32;
1968;Dublin;Grass;Tom Okker;Unknown Fearmon;NED;;6-1 6-1;R32;
1968;Dublin;Grass;Armistead Neely;Harry Sheridan;USA;IRL;6-2 6-4;R32;
1968;Dublin;Grass;John Mcgrath;Brendan Kelly;IRL;IRL;4-6 8-6 6-2;R32;
1968;Dublin;Grass;Bob Howe;Kenneth Reid;AUS;IRL;6-0 9-7;R32;
1968;Dublin;Grass;Lew Hoad;Jim Buckley;AUS;IRL;6-1 6-1;R32;
1968;Dublin;Grass;Graydon Garner;Vivian Gotto;RSA;IRL;6-1 6-0;R32;
1968;Dublin;Grass;Des Foley;Peter Mockler;IRL;IRL;4-6 6-4 6-0;R32;
1968;Dublin;Grass;Ken Fletcher;Paul Fitzsimmons;AUS;;6-3 6-3;R32;
1968;Dublin;Grass;Herb Fitzgibbon;Gerry Waldron;USA;IRL;6-3 6-1;R32;
1968;Dublin;Grass;Tom Edlefsen;Willie Walsh;USA;;6-1 6-2;R32;
1968;Dublin;Grass;Mark Cox;Unknown Doherty;GBR;;6-0 6-3;R32;
1968;Dublin;Grass;John Bartlett;Michael Hickey;AUS;IRL;7-5 5-7 6-3;R32;
1968;Dublin;Grass;Harry Barniville;Derek Pollock;IRL;IRL;8-6 3-6 6-2;R32;
1968;Dublin;Grass;Tom Okker;Armistead Neely;NED;USA;9-7 7-5;R16;
1968;Dublin;Grass;Bob Howe;Louis Pretorius;AUS;RSA;8-6 7-5;R16;
1968;Dublin;Grass;Lew Hoad;Des Foley;AUS;IRL;6-3 6-1;R16;
1968;Dublin;Grass;Graydon Garner;Harry Barniville;RSA;IRL;6-3 6-4;R16;
1968;Dublin;Grass;Ken Fletcher;Cecil Pedlow;AUS;IRL;6-1 6-0;R16;
1968;Dublin;Grass;Herb Fitzgibbon;Doug Smith;USA;AUS;2-6 6-4 6-1;R16;
1968;Dublin;Grass;Tom Edlefsen;John Mcgrath;USA;IRL;6-2 6-2;R16;
1968;Dublin;Grass;Mark Cox;John Bartlett;GBR;AUS;6-3 6-2;R16;
1968;Dublin;Grass;Tom Okker;Graydon Garner;NED;RSA;6-1 6-0;QF;
1968;Dublin;Grass;Lew Hoad;Bob Howe;AUS;AUS;6-3 9-7;QF;
1968;Dublin;Grass;Ken Fletcher;Herb Fitzgibbon;AUS;USA;4-6 6-3 6-4;QF;
1968;Dublin;Grass;Mark Cox;Tom Edlefsen;GBR;USA;6-4 6-2;QF;
1968;Dublin;Grass;Tom Okker;Ken Fletcher;NED;AUS;6-1 6-4;SF;
1968;Dublin;Grass;Lew Hoad;Mark Cox;AUS;GBR;6-3 1-6 6-4;SF;
1968;Dublin;Grass;Tom Okker;Lew Hoad;NED;AUS;6-1 6-2;F;
1968;Buenos Aires;Clay;Rod Laver;Herb Fitzgibbon;AUS;USA;6-1 6-4 6-4;QF;
1968;Buenos Aires;Clay;Thomaz Koch;Fred Stolle;BRA;AUS;6-3 6-2 0-6 6-3;QF;
