1990;Adelaide;Hard;Sergi Bruguera;Per Henricsson;ESP;SWE;7-6 6-2;R32;
1990;Adelaide;Hard;Broderick Dyke;Gary Muller;AUS;RSA;6-4 6-4;R32;
1990;Adelaide;Hard;Michael Stich;Nicklas Kroon;GER;SWE;6-4 6-3;R32;
1990;Adelaide;Hard;Michiel Schapers;Petr Korda;NED;CZE;6-3 6-4;R32;
1990;Adelaide;Hard;Thomas Muster;Claudio Pistolesi;AUT;ITA;6-4 4-6 6-3;R32;
1990;Adelaide;Hard;John Fitzgerald;Xavier Daufresne;AUS;BEL;3-6 7-5 6-2;R32;
1990;Adelaide;Hard;Mark Kratzmann;Jason Stoltenberg;AUS;AUS;5-7 4-3 RET;R32;
1990;Adelaide;Hard;Paul Annacone;Bruno Oresar;USA;CRO;6-1 6-4;R32;
1990;Adelaide;Hard;Mark Koevermans;Alexander Mronz;NED;GER;6-1 6-4;R32;
1990;Adelaide;Hard;Patrik Kuhnen;Paul Haarhuis;GER;NED;6-3 2-6 7-6;R32;
1990;Adelaide;Hard;Jimmy Arias;Mark Woodforde;USA;AUS;7-6 6-3;R32;
1990;Adelaide;Hard;Alexander Volkov;Todd Woodbridge;RUS;AUS;6-4 1-6 6-4;R32;
1990;Adelaide;Hard;Marc Rosset;Andrei Cherkasov;SUI;RUS;6-2 6-4;R32;
1990;Adelaide;Hard;Jerome Potier;Slobodan Zivojinovic;FRA;YUG;6-3 6-4;R32;
1990;Adelaide;Hard;Jean Philippe Fleurian;Tom Nijssen;FRA;NED;6-3 6-0;R32;
1990;Adelaide;Hard;Udo Riglewski;Goran Ivanisevic;GER;CRO;1-6 6-3 6-1;R32;
1990;Adelaide;Hard;Sergi Bruguera;Broderick Dyke;ESP;AUS;6-7 6-2 6-3;R16;
1990;Adelaide;Hard;Michael Stich;Michiel Schapers;GER;NED;6-4 6-3;R16;
1990;Adelaide;Hard;Thomas Muster;John Fitzgerald;AUT;AUS;6-2 7-6;R16;
1990;Adelaide;Hard;Mark Kratzmann;Paul Annacone;AUS;USA;6-4 6-4;R16;
1990;Adelaide;Hard;Mark Koevermans;Patrik Kuhnen;NED;GER;6-3 3-6 6-1;R16;
1990;Adelaide;Hard;Jimmy Arias;Alexander Volkov;USA;RUS;6-4 7-6;R16;
1990;Adelaide;Hard;Jerome Potier;Marc Rosset;FRA;SUI;6-4 6-4;R16;
1990;Adelaide;Hard;Jean Philippe Fleurian;Udo Riglewski;FRA;GER;6-3 6-4;R16;
1990;Adelaide;Hard;Sergi Bruguera;Michael Stich;ESP;GER;6-7 6-0 6-4;QF;
1990;Adelaide;Hard;Thomas Muster;Mark Kratzmann;AUT;AUS;7-5 6-4;QF;
