2005;Madrid Masters;Hard;Victor Hanescu;Tomas Zib;ROU;CZE;6-1 6-4;R64;
2005;Madrid Masters;Hard;Carlos Moya;Filippo Volandri;ESP;ITA;6-1 6-2;R64;
2005;Madrid Masters;Hard;Tim Henman;Taylor Dent;GBR;USA;6-2 6-4;R64;
2005;Madrid Masters;Hard;Jose Acasuso;Mikhail Youzhny;ARG;RUS;6-7(5) 6-4 2-0 RET;R64;
2005;Madrid Masters;Hard;Karol Beck;Nicolas Kiefer;SVK;GER;6-2 2-1 RET;R64;
2005;Madrid Masters;Hard;Sebastien Grosjean;Feliciano Lopez;FRA;ESP;7-5 4-6 6-2;R64;
2005;Madrid Masters;Hard;Agustin Calleri;Albert Costa;ARG;ESP;6-0 7-5;R64;
2005;Madrid Masters;Hard;Max Mirnyi;Juan Carlos Ferrero;BLR;ESP;7-5 7-6(2);R64;
2005;Madrid Masters;Hard;Alberto Martin;Jiri Novak;ESP;CZE;3-6 7-6(1) 6-4;R64;
2005;Madrid Masters;Hard;Olivier Rochus;Tomas Berdych;BEL;CZE;1-6 7-6(6) 6-3;R64;
2005;Madrid Masters;Hard;Fernando Verdasco;Paul Henri Mathieu;ESP;FRA;6-4 3-6 6-3;R64;
2005;Madrid Masters;Hard;Christophe Rochus;Gael Monfils;BEL;FRA;6-4 6-4;R64;
2005;Madrid Masters;Hard;Jurgen Melzer;Vincent Spadea;AUT;USA;3-6 6-4 6-4;R64;
2005;Madrid Masters;Hard;Juan Ignacio Chela;Nicolas Massu;ARG;CHI;6-2 6-3;R64;
2005;Madrid Masters;Hard;Tommy Haas;Andrei Pavel;GER;ROU;7-6(4) 6-2;R64;
2005;Madrid Masters;Hard;Ivo Karlovic;Greg Rusedski;CRO;GBR;6-7(5) 7-6(2) 7-6(3);R64;
2005;Madrid Masters;Hard;Rafael Nadal;Victor Hanescu;ESP;ROU;7-6(5) 6-3;R32;
2005;Madrid Masters;Hard;Tommy Robredo;Carlos Moya;ESP;ESP;6-4 3-6 6-1;R32;
2005;Madrid Masters;Hard;Radek Stepanek;Tim Henman;CZE;GBR;6-4 1-6 6-3;R32;
2005;Madrid Masters;Hard;Jose Acasuso;Gaston Gaudio;ARG;ARG;7-6(4) 6-2;R32;
2005;Madrid Masters;Hard;Nikolay Davydenko;Karol Beck;RUS;SVK;6-4 6-1;R32;
2005;Madrid Masters;Hard;Robby Ginepri;Sebastien Grosjean;USA;FRA;4-6 6-4 6-4;R32;
2005;Madrid Masters;Hard;David Ferrer;Agustin Calleri;ESP;ARG;6-3 4-6 6-4;R32;
2005;Madrid Masters;Hard;Mariano Puerta;Max Mirnyi;ARG;BLR;7-6(5) 7-6(5);R32;
2005;Madrid Masters;Hard;Ivan Ljubicic;Alberto Martin;CRO;ESP;6-3 7-6(7);R32;
