2014;Brisbane;Hard;Jarkko Nieminen;James Duckworth;FIN;AUS;6-2 6-3;R32;
2014;Brisbane;Hard;Marinko Matosevic;Julien Benneteau;AUS;FRA;5-7 6-4 7-6(4);R32;
2014;Brisbane;Hard;Sam Querrey;Dmitry Tursunov;USA;RUS;7-5 6-4;R32;
2014;Brisbane;Hard;Sam Groth;Ryan Harrison;AUS;USA;7-6(3) 7-6(2);R32;
2014;Brisbane;Hard;Nicolas Mahut;Igor Sijsling;FRA;NED;3-6 6-4 6-4;R32;
2014;Brisbane;Hard;Jeremy Chardy;Adrian Mannarino;FRA;FRA;7-6(4) 7-5;R32;
2014;Brisbane;Hard;Feliciano Lopez;Mikhail Kukushkin;ESP;KAZ;6-4 6-4;R32;
2014;Brisbane;Hard;Lleyton Hewitt;Thanasi Kokkinakis;AUS;AUS;6-3 7-5;R32;
2014;Brisbane;Hard;Marius Copil;Yuichi Sugita;ROU;JPN;7-6(5) 6-7(2) 7-6(7);R32;
2014;Brisbane;Hard;Grigor Dimitrov;Robin Haase;BUL;NED;6-2 6-3;R32;
2014;Brisbane;Hard;Marin Cilic;Denis Istomin;CRO;UZB;6-7(3) 7-6(5) 6-4;R32;
2014;Brisbane;Hard;Matthew Ebden;Alex Kuznetsov;AUS;USA;6-3 6-4;R32;
2014;Brisbane;Hard;Roger Federer;Jarkko Nieminen;SUI;FIN;6-4 6-2;R16;
2014;Brisbane;Hard;Marinko Matosevic;Sam Querrey;AUS;USA;5-7 7-6(3) 6-4;R16;
2014;Brisbane;Hard;Sam Groth;Pierre Hugues Herbert;AUS;FRA;4-6 7-6(3) 7-6(5);R16;
2014;Brisbane;Hard;Jeremy Chardy;Nicolas Mahut;FRA;FRA;7-5 6-7(4) 6-3;R16;
2014;Brisbane;Hard;Lleyton Hewitt;Feliciano Lopez;AUS;ESP;7-5 6-3;R16;
2014;Brisbane;Hard;Marius Copil;Gilles Simon;ROU;FRA;7-5 6-3;R16;
2014;Brisbane;Hard;Marin Cilic;Grigor Dimitrov;CRO;BUL;7-5 7-5;R16;
2014;Brisbane;Hard;Kei Nishikori;Matthew Ebden;JPN;AUS;6-2 6-4;R16;
2014;Brisbane;Hard;Roger Federer;Marinko Matosevic;SUI;AUS;6-1 6-1;QF;
2014;Brisbane;Hard;Jeremy Chardy;Sam Groth;FRA;AUS;7-5 6-4;QF;
2014;Brisbane;Hard;Lleyton Hewitt;Marius Copil;AUS;ROU;6-4 6-2;QF;
2014;Brisbane;Hard;Kei Nishikori;Marin Cilic;JPN;CRO;6-4 5-7 6-2;QF;
2014;Brisbane;Hard;Roger Federer;Jeremy Chardy;SUI;FRA;6-3 6-7(3) 6-3;SF;
2014;Brisbane;Hard;Lleyton Hewitt;Kei Nishikori;AUS;JPN;5-7 6-4 6-3;SF;
2014;Brisbane;Hard;Lleyton Hewitt;Roger Federer;AUS;SUI;6-1 4-6 6-3;F;
2014;Chennai;Hard;Benjamin Becker;Julian Reister;GER;GER;6-4 2-1 RET;R32;
2014;Chennai;Hard;Aljaz Bedene;Henri Laaksonen;SLO;SUI;6-3 5-7 7-6(0);R32;
2014;Chennai;Hard;Alexander Kudryavtsev;Roberto Bautista Agut;RUS;ESP;6-4 3-6 6-3;R32;
2014;Chennai;Hard;Yuki Bhambri;Pablo Carreno Busta;IND;ESP;6-4 6-3;R32;
2014;Chennai;Hard;Yen Hsun Lu;Tim Smyczek;TPE;USA;6-4 6-2;R32;
2014;Chennai;Hard;Vasek Pospisil;Kyle Edmund;CAN;GBR;6-3 7-5;R32;
2014;Chennai;Hard;Marcel Granollers;Radu Albot;ESP;MDA;6-4 3-6 6-0;R32;
2014;Chennai;Hard;Ramkumar Ramanathan;Somdev Devvarman;IND;IND;4-6 6-3 6-4;R32;
2014;Chennai;Hard;Guillermo Garcia Lopez;Aleksandr Nedovyesov;ESP;KAZ;7-5 6-0;R32;
2014;Chennai;Hard;Edouard Roger Vasselin;Albert Ramos;FRA;ESP;6-1 6-3;R32;
2014;Chennai;Hard;Jiri Vesely;Jeevan Nedunchezhiyan;CZE;IND;7-5 6-2;R32;
2014;Chennai;Hard;Dudi Sela;Lukas Lacko;ISR;SVK;6-4 6-2;R32;
2014;Chennai;Hard;Stan Wawrinka;Benjamin Becker;SUI;GER;6-3 6-1;R16;
2014;Chennai;Hard;Aljaz Bedene;Alexander Kudryavtsev;SLO;RUS;1-6 3-0 RET;R16;
2014;Chennai;Hard;Yuki Bhambri;Fabio Fognini;IND;ITA;6-1 5-5 RET;R16;
2014;Chennai;Hard;Vasek Pospisil;Yen Hsun Lu;CAN;TPE;W/O;R16;
2014;Chennai;Hard;Marcel Granollers;Ramkumar Ramanathan;ESP;IND;6-2 6-4;R16;
2014;Chennai;Hard;Benoit Paire;Guillermo Garcia Lopez;FRA;ESP;6-1 6-4;R16;
2014;Chennai;Hard;Edouard Roger Vasselin;Jiri Vesely;FRA;CZE;6-4 6-4;R16;
2014;Chennai;Hard;Dudi Sela;Mikhail Youzhny;ISR;RUS;3-1 RET;R16;
2014;Chennai;Hard;Stan Wawrinka;Aljaz Bedene;SUI;SLO;6-2 6-1;QF;
2014;Chennai;Hard;Vasek Pospisil;Yuki Bhambri;CAN;IND;6-3 6-3;QF;
2014;Chennai;Hard;Marcel Granollers;Benoit Paire;ESP;FRA;6-2 3-6 7-6(5);QF;
2014;Chennai;Hard;Edouard Roger Vasselin;Dudi Sela;FRA;ISR;7-5 6-7(6) 6-0;QF;
2014;Chennai;Hard;Stan Wawrinka;Vasek Pospisil;SUI;CAN;6-4 5-5 RET;SF;
2014;Chennai;Hard;Edouard Roger Vasselin;Marcel Granollers;FRA;ESP;6-2 4-6 6-3;SF;
2014;Chennai;Hard;Stan Wawrinka;Edouard Roger Vasselin;SUI;FRA;7-5 6-2;F;
2014;Doha;Hard;Rafael Nadal;Lukas Rosol;ESP;CZE;6-2 7-6(7);R32;
2014;Doha;Hard;Tobias Kamke;Malek Jaziri;GER;TUN;6-3 6-4;R32;
2014;Doha;Hard;Lukasz Kubot;Daniel Gimeno Traver;POL;ESP;6-4 6-3;R32;
2014;Doha;Hard;Ernests Gulbis;Daniel Evans;LAT;GBR;6-2 4-6 6-0;R32;
2014;Doha;Hard;Ivo Karlovic;Tomas Berdych;CRO;CZE;7-6(7) 7-6(4);R32;
2014;Doha;Hard;Dustin Brown;Ivan Dodig;GER;CRO;6-4 6-2;R32;
2014;Doha;Hard;Peter Gojowczyk;Dominic Thiem;GER;AUT;7-5 6-0;R32;
2014;Doha;Hard;Philipp Kohlschreiber;Pablo Andujar;GER;ESP;7-6(7) 6-2;R32;
2014;Doha;Hard;Fernando Verdasco;Filippo Volandri;ESP;ITA;6-3 6-3;R32;
2014;Doha;Hard;Victor Hanescu;Joao Sousa;ROU;POR;6-3 6-2;R32;
2014;Doha;Hard;Florian Mayer;Michal Przysiezny;GER;POL;6-2 3-6 7-6(5);R32;
2014;Doha;Hard;Andy Murray;Mousa Shanan Zayed;GBR;QAT;6-0 6-0;R32;
2014;Doha;Hard;Richard Gasquet;Karim Hossam;FRA;EGY;7-5 6-1;R32;
2014;Doha;Hard;Gael Monfils;Santiago Giraldo;FRA;COL;7-6(1) 6-2;R32;
2014;Doha;Hard;Daniel Brands;Nikolay Davydenko;GER;RUS;6-4 6-4;R32;
2014;Doha;Hard;David Ferrer;Alexandr Dolgopolov;ESP;UKR;6-3 5-7 6-3;R32;
2014;Doha;Hard;Rafael Nadal;Tobias Kamke;ESP;GER;6-3 6-7(3) 6-3;R16;
2014;Doha;Hard;Ernests Gulbis;Lukasz Kubot;LAT;POL;6-2 4-6 6-3;R16;
2014;Doha;Hard;Dustin Brown;Ivo Karlovic;GER;CRO;3-6 7-6(13) 6-4;R16;
2014;Doha;Hard;Peter Gojowczyk;Philipp Kohlschreiber;GER;GER;7-6(4) 7-6(7);R16;
2014;Doha;Hard;Victor Hanescu;Fernando Verdasco;ROU;ESP;4-6 7-6(0) 6-2;R16;
2014;Doha;Hard;Florian Mayer;Andy Murray;GER;GBR;3-6 6-4 6-2;R16;
2014;Doha;Hard;Gael Monfils;Richard Gasquet;FRA;FRA;6-2 7-5;R16;
2014;Doha;Hard;Daniel Brands;David Ferrer;GER;ESP;6-4 7-5;R16;
2014;Doha;Hard;Rafael Nadal;Ernests Gulbis;ESP;LAT;7-5 6-4;QF;
2014;Doha;Hard;Peter Gojowczyk;Dustin Brown;GER;GER;6-3 3-6 7-6(5);QF;
2014;Doha;Hard;Florian Mayer;Victor Hanescu;GER;ROU;6-4 6-7(8) 6-4;QF;
2014;Doha;Hard;Gael Monfils;Daniel Brands;FRA;GER;6-2 6-1;QF;
2014;Doha;Hard;Rafael Nadal;Peter Gojowczyk;ESP;GER;4-6 6-2 6-3;SF;
2014;Doha;Hard;Gael Monfils;Florian Mayer;FRA;GER;6-3 6-2;SF;
2014;Doha;Hard;Rafael Nadal;Gael Monfils;ESP;FRA;6-1 6-7(5) 6-2;F;
2014;Auckland;Hard;Donald Young;Federico Delbonis;USA;ARG;7-5 6-2;R32;
2014;Auckland;Hard;Santiago Giraldo;Albert Montanes;COL;ESP;6-1 7-6(3);R32;
2014;Auckland;Hard;Guillermo Garcia Lopez;Robin Haase;ESP;NED;4-6 7-5 7-6(4);R32;
2014;Auckland;Hard;Steve Johnson;Marcos Baghdatis;USA;CYP;7-5 6-7(3) 6-4;R32;
2014;Auckland;Hard;Yen Hsun Lu;Igor Sijsling;TPE;NED;7-5 7-6(7);R32;
2014;Auckland;Hard;Bradley Klahn;Daniel Brands;USA;GER;7-5 4-6 6-3;R32;
2014;Auckland;Hard;Philipp Kohlschreiber;Pablo Carreno Busta;GER;ESP;6-2 3-6 7-5;R32;
2014;Auckland;Hard;Horacio Zeballos;Filippo Volandri;ARG;ITA;6-0 7-6(1);R32;
2014;Auckland;Hard;Lukas Lacko;Jose Rubin Statham;SVK;NZL;6-3 6-1;R32;
2014;Auckland;Hard;Benoit Paire;Michal Przysiezny;FRA;POL;6-4 6-2;R32;
2014;Auckland;Hard;Roberto Bautista Agut;Daniel Gimeno Traver;ESP;ESP;6-1 3-6 6-4;R32;
2014;Auckland;Hard;Jack Sock;Adrian Mannarino;USA;FRA;6-3 6-4;R32;
2014;Auckland;Hard;David Ferrer;Donald Young;ESP;USA;6-7(5) 6-3 6-1;R16;
2014;Auckland;Hard;Guillermo Garcia Lopez;Santiago Giraldo;ESP;COL;6-7(7) 6-2 6-3;R16;
2014;Auckland;Hard;Steve Johnson;Kevin Anderson;USA;RSA;7-5 6-4;R16;
2014;Auckland;Hard;Yen Hsun Lu;Bradley Klahn;TPE;USA;6-7(3) 6-2 6-3;R16;
2014;Auckland;Hard;Philipp Kohlschreiber;Horacio Zeballos;GER;ARG;6-4 6-2;R16;
2014;Auckland;Hard;John Isner;Lukas Lacko;USA;SVK;7-6(1) 3-6 6-2;R16;
2014;Auckland;Hard;Roberto Bautista Agut;Benoit Paire;ESP;FRA;6-3 6-4;R16;
2014;Auckland;Hard;Jack Sock;Tommy Haas;USA;GER;6-4 6-4;R16;
2014;Auckland;Hard;David Ferrer;Guillermo Garcia Lopez;ESP;ESP;6-3 5-7 6-4;QF;
2014;Auckland;Hard;Yen Hsun Lu;Steve Johnson;TPE;USA;6-4 6-4;QF;
2014;Auckland;Hard;John Isner;Philipp Kohlschreiber;USA;GER;6-7(4) 7-6(4) 7-6(5);QF;
2014;Auckland;Hard;Roberto Bautista Agut;Jack Sock;ESP;USA;6-1 6-3;QF;
2014;Auckland;Hard;Yen Hsun Lu;David Ferrer;TPE;ESP;6-4 7-6(4);SF;
2014;Auckland;Hard;John Isner;Roberto Bautista Agut;USA;ESP;3-6 7-6(2) 6-4;SF;
2014;Auckland;Hard;John Isner;Yen Hsun Lu;USA;TPE;7-6(4) 7-6(7);F;
2014;Sydney;Hard;Nicolas Mahut;Ryan Harrison;FRA;USA;7-6(2) 7-5;R32;
2014;Sydney;Hard;Radek Stepanek;Sam Groth;CZE;AUS;6-7(6) 7-6(5) 6-2;R32;
2014;Sydney;Hard;Albert Ramos;Sam Querrey;ESP;USA;4-6 6-3 6-4;R32;
2014;Sydney;Hard;Lukas Rosol;Joao Sousa;CZE;POR;7-6(5) 4-6 7-6(1);R32;
2014;Sydney;Hard;Denis Istomin;Pablo Andujar;UZB;ESP;6-1 6-2;R32;
2014;Sydney;Hard;Marin Cilic;Jan Lennard Struff;CRO;GER;3-6 6-3 6-3;R32;
2014;Sydney;Hard;Julien Benneteau;Matthew Ebden;FRA;AUS;6-2 6-2;R32;
2014;Sydney;Hard;Sergiy Stakhovsky;Carlos Berlocq;UKR;ARG;6-3 6-4;R32;
2014;Sydney;Hard;Marinko Matosevic;Florian Mayer;AUS;GER;6-2 4-6 6-3;R32;
2014;Sydney;Hard;Bernard Tomic;Marcel Granollers;AUS;ESP;6-3 6-0;R32;
2014;Sydney;Hard;Blaz Kavcic;Jarkko Nieminen;SLO;FIN;6-4 6-3;R32;
2014;Sydney;Hard;Alexandr Dolgopolov;Edouard Roger Vasselin;UKR;FRA;6-3 RET;R32;
2014;Sydney;Hard;Juan Martin del Potro;Nicolas Mahut;ARG;FRA;1-6 6-3 6-4;R16;
2014;Sydney;Hard;Radek Stepanek;Albert Ramos;CZE;ESP;6-2 7-6(5);R16;
2014;Sydney;Hard;Dmitry Tursunov;Lukas Rosol;RUS;CZE;3-6 6-3 6-3;R16;
2014;Sydney;Hard;Denis Istomin;Marin Cilic;UZB;CRO;6-3 6-4;R16;
2014;Sydney;Hard;Sergiy Stakhovsky;Julien Benneteau;UKR;FRA;6-3 6-2;R16;
2014;Sydney;Hard;Marinko Matosevic;Andreas Seppi;AUS;ITA;6-3 6-4;R16;
2014;Sydney;Hard;Bernard Tomic;Blaz Kavcic;AUS;SLO;6-3 4-6 6-4;R16;
2014;Sydney;Hard;Alexandr Dolgopolov;Jerzy Janowicz;UKR;POL;6-2 6-2;R16;
2014;Sydney;Hard;Juan Martin del Potro;Radek Stepanek;ARG;CZE;6-4 3-6 6-3;QF;
2014;Sydney;Hard;Dmitry Tursunov;Denis Istomin;RUS;UZB;7-6(5) 6-2;QF;
2014;Sydney;Hard;Sergiy Stakhovsky;Marinko Matosevic;UKR;AUS;6-4 6-3;QF;
