2019;Brisbane;Hard;Kei Nishikori;Daniil Medvedev;JPN;RUS;6-4 3-6 6-2;F;
2019;Brisbane;Hard;Daniil Medvedev;Jo-Wilfried Tsonga;RUS;FRA;7-6(6) 6-2;SF;
2019;Brisbane;Hard;Kei Nishikori;Jeremy Chardy;JPN;FRA;6-2 6-2;SF;
2019;Brisbane;Hard;Jo-Wilfried Tsonga;Alex De Minaur;FRA;AUS;6-4 7-6(2);QF;
2019;Brisbane;Hard;Daniil Medvedev;Milos Raonic;RUS;CAN;6-7(2) 6-3 6-4;QF;
2019;Brisbane;Hard;Jeremy Chardy;Yasutaka Uchiyama;FRA;JPN;6-4 3-6 7-6(4);QF;
2019;Brisbane;Hard;Kei Nishikori;Grigor Dimitrov;JPN;BUL;7-5 7-5;QF;
2019;Brisbane;Hard;Jo-Wilfried Tsonga;Taro Daniel;FRA;JPN;7-6(5) 6-3;R16;
2019;Brisbane;Hard;Alex De Minaur;Jordan Thompson;AUS;AUS;6-4 6-2;R16;
2019;Brisbane;Hard;Daniil Medvedev;Andy Murray;RUS;GBR;7-5 6-2;R16;
2019;Brisbane;Hard;Milos Raonic;Miomir Kecmanovic;CAN;SRB;6-3 7-6(2);R16;
2019;Brisbane;Hard;Jeremy Chardy;Nick Kyrgios;FRA;AUS;6-7(5) 6-2 6-3;R16;
2019;Brisbane;Hard;Yasutaka Uchiyama;Kyle Edmund;JPN;GBR;7-6(6) 6-4;R16;
2019;Brisbane;Hard;Grigor Dimitrov;John Millman;BUL;AUS;6-3 6-4;R16;
2019;Brisbane;Hard;Kei Nishikori;Denis Kudla;JPN;USA;7-5 6-2;R16;
2019;Brisbane;Hard;Jo-Wilfried Tsonga;Thanasi Kokkinakis;FRA;AUS;7-6(6) 6-4;R32;
2019;Brisbane;Hard;Jordan Thompson;Alex Bolt;AUS;AUS;6-3 6-0;R32;
2019;Brisbane;Hard;Alex De Minaur;Alexei Popyrin;AUS;AUS;6-2 6-2;R32;
2019;Brisbane;Hard;Andy Murray;James Duckworth;GBR;AUS;6-3 6-4;R32;
2019;Brisbane;Hard;Miomir Kecmanovic;Leonardo Mayer;SRB;ARG;6-3 6-1;R32;
2019;Brisbane;Hard;Milos Raonic;Aljaz Bedene;CAN;SLO;6-0 6-3;R32;
2019;Brisbane;Hard;Nick Kyrgios;Ryan Harrison;AUS;USA;7-6(5) 5-7 7-6(5);R32;
2019;Brisbane;Hard;Jeremy Chardy;Jan Lennard Struff;FRA;GER;4-6 6-3 6-4;R32;
2019;Brisbane;Hard;Yasutaka Uchiyama;Ugo Humbert;JPN;FRA;6-4 7-6(6);R32;
2019;Brisbane;Hard;Grigor Dimitrov;Yoshihito Nishioka;BUL;JPN;6-3 6-4;R32;
2019;Brisbane;Hard;John Millman;Tennys Sandgren;AUS;USA;7-6(6) 6-7(6) 6-0;R32;
2019;Brisbane;Hard;Denis Kudla;Taylor Fritz;USA;USA;7-6(5) 6-7(2) 6-4;R32;
2019;Doha;Hard;Roberto Bautista Agut;Tomas Berdych;ESP;CZE;6-4 3-6 6-3;F;
2019;Doha;Hard;Roberto Bautista Agut;Novak Djokovic;ESP;SRB;3-6 7-6(6) 6-4;SF;
2019;Doha;Hard;Tomas Berdych;Marco Cecchinato;CZE;ITA;7-6(6) 6-3;SF;
2019;Doha;Hard;Novak Djokovic;Nikoloz Basilashvili;SRB;GEO;4-6 6-3 6-4;QF;
2019;Doha;Hard;Roberto Bautista Agut;Stan Wawrinka;ESP;SUI;6-4 6-4;QF;
2019;Doha;Hard;Marco Cecchinato;Dusan Lajovic;ITA;SRB;7-6(2) 6-2;QF;
2019;Doha;Hard;Tomas Berdych;Pierre Hugues Herbert;CZE;FRA;6-2 6-4;QF;
2019;Doha;Hard;Novak Djokovic;Marton Fucsovics;SRB;HUN;4-6 6-4 6-1;R16;
2019;Doha;Hard;Nikoloz Basilashvili;Andrey Rublev;GEO;RUS;6-3 6-4;R16;
2019;Doha;Hard;Stan Wawrinka;Nicolas Jarry;SUI;CHI;6-4 7-6(3);R16;
2019;Doha;Hard;Roberto Bautista Agut;Guillermo Garcia Lopez;ESP;ESP;6-1 6-4;R16;
2019;Doha;Hard;Dusan Lajovic;Ricardas Berankis;SRB;LTU;7-6(4) 0-6 7-5;R16;
2019;Doha;Hard;Marco Cecchinato;Guido Pella;ITA;ARG;W/O;R16;
2019;Doha;Hard;Tomas Berdych;Fernando Verdasco;CZE;ESP;4-6 6-3 7-5;R16;
2019;Doha;Hard;Pierre Hugues Herbert;Maximilian Marterer;FRA;GER;6-3 6-7(6) 7-6(6);R16;
2019;Doha;Hard;Novak Djokovic;Damir Dzumhur;SRB;BIH;6-1 6-2;R32;
2019;Doha;Hard;Marton Fucsovics;Marius Copil;HUN;ROU;6-3 6-2;R32;
2019;Doha;Hard;Andrey Rublev;Andreas Seppi;RUS;ITA;7-5 6-1;R32;
2019;Doha;Hard;Nikoloz Basilashvili;Albert Ramos;GEO;ESP;6-1 1-6 6-1;R32;
2019;Doha;Hard;Stan Wawrinka;Karen Khachanov;SUI;RUS;7-6(7) 6-4;R32;
2019;Doha;Hard;Nicolas Jarry;Robin Haase;CHI;NED;6-7(7) 6-4 7-6(4);R32;
2019;Doha;Hard;Guillermo Garcia Lopez;Mubarak Shannan Zayid;ESP;QAT;6-1 6-3;R32;
2019;Doha;Hard;Roberto Bautista Agut;Matteo Berrettini;ESP;ITA;6-1 6-4;R32;
2019;Doha;Hard;Ricardas Berankis;David Goffin;LTU;BEL;3-6 6-4 7-6(4);R32;
2019;Doha;Hard;Dusan Lajovic;Adrian Mannarino;SRB;FRA;6-3 7-6(5);R32;
2019;Doha;Hard;Guido Pella;Cem Ilkel;ARG;TUR;7-6(1) 6-3;R32;
2019;Doha;Hard;Marco Cecchinato;Sergiy Stakhovsky;ITA;UKR;6-4 6-2;R32;
2019;Doha;Hard;Fernando Verdasco;Paolo Lorenzi;ESP;ITA;6-3 6-4;R32;
2019;Doha;Hard;Tomas Berdych;Philipp Kohlschreiber;CZE;GER;6-4 7-6(5);R32;
2019;Doha;Hard;Maximilian Marterer;Peter Gojowczyk;GER;GER;6-1 6-4;R32;
2019;Doha;Hard;Pierre Hugues Herbert;Dominic Thiem;FRA;AUT;6-3 7-5;R32;
2019;Pune;Hard;Kevin Anderson;Ivo Karlovic;RSA;CRO;7-6(4) 6-7(2) 7-6(5);F;
2019;Pune;Hard;Kevin Anderson;Gilles Simon;RSA;FRA;6-3 7-6(3);SF;
2019;Pune;Hard;Ivo Karlovic;Steve Darcis;CRO;BEL;7-6(3) 4-6 6-3;SF;
2019;Pune;Hard;Kevin Anderson;Jaume Munar;RSA;ESP;6-3 6-3;QF;
2019;Pune;Hard;Gilles Simon;Benoit Paire;FRA;FRA;3-6 7-6(4) 6-4;QF;
2019;Pune;Hard;Steve Darcis;Malek Jaziri;BEL;TUN;7-5 6-2;QF;
2019;Pune;Hard;Ivo Karlovic;Ernests Gulbis;CRO;LAT;7-6(5) 7-6(5);QF;
2019;Pune;Hard;Kevin Anderson;Laslo Djere;RSA;SRB;7-6(3) 7-6(6);R16;
2019;Pune;Hard;Jaume Munar;Simone Bolelli;ESP;ITA;7-5 6-0;R16;
2019;Pune;Hard;Gilles Simon;Ilya Ivashka;FRA;BLR;6-7(3) 6-2 6-1;R16;
2019;Pune;Hard;Benoit Paire;Jiri Vesely;FRA;CZE;6-4 6-2;R16;
2019;Pune;Hard;Steve Darcis;Michael Mmoh;BEL;USA;4-6 7-6(4) 6-2;R16;
2019;Pune;Hard;Malek Jaziri;Ramkumar Ramanathan;TUN;IND;6-7(6) 7-6(5) 6-3;R16;
2019;Pune;Hard;Ivo Karlovic;Evgeny Donskoy;CRO;RUS;6-4 7-5;R16;
2019;Pune;Hard;Ernests Gulbis;Hyeon Chung;LAT;KOR;7-6(2) 6-2;R16;
2019;Pune;Hard;Laslo Djere;Arjun Kadhe;SRB;IND;7-5 7-6(6);R32;
2019;Pune;Hard;Simone Bolelli;Denis Istomin;ITA;UZB;6-4 6-4;R32;
2019;Pune;Hard;Jaume Munar;Radu Albot;ESP;MDA;6-2 7-6(4);R32;
2019;Pune;Hard;Ilya Ivashka;Hubert Hurkacz;BLR;POL;6-7(9) 6-2 6-3;R32;
2019;Pune;Hard;Jiri Vesely;Antoine Hoang;CZE;FRA;4-6 6-4 6-4;R32;
2019;Pune;Hard;Benoit Paire;Thiago Monteiro;FRA;BRA;7-6(5) 6-3;R32;
2019;Pune;Hard;Steve Darcis;Roberto Carballes Baena;BEL;ESP;6-3 6-4;R32;
2019;Pune;Hard;Michael Mmoh;Prajnesh Gunneswaran;USA;IND;7-5 6-3;R32;
2019;Pune;Hard;Ramkumar Ramanathan;Marcel Granollers;IND;ESP;4-6 6-4 6-3;R32;
2019;Pune;Hard;Evgeny Donskoy;Pablo Andujar;RUS;ESP;6-3 5-7 7-6(6);R32;
2019;Pune;Hard;Ivo Karlovic;Felix Auger Aliassime;CRO;CAN;6-4 7-5;R32;
2019;Pune;Hard;Ernests Gulbis;Pedro Sousa;LAT;POR;6-4 4-6 6-4;R32;
2019;Auckland;Hard;Tennys Sandgren;Cameron Norrie;USA;GBR;6-4 6-2;F;
2019;Auckland;Hard;Cameron Norrie;Jan Lennard Struff;GBR;GER;7-5 4-6 6-3;SF;
2019;Auckland;Hard;Tennys Sandgren;Philipp Kohlschreiber;USA;GER;6-4 6-2;SF;
2019;Auckland;Hard;Cameron Norrie;Taylor Fritz;GBR;USA;7-6(3) 6-3;QF;
2019;Auckland;Hard;Jan Lennard Struff;Pablo Carreno Busta;GER;ESP;7-6(5) 6-7(6) 7-6(7);QF;
2019;Auckland;Hard;Tennys Sandgren;Leonardo Mayer;USA;ARG;6-3 7-6(5);QF;
2019;Auckland;Hard;Philipp Kohlschreiber;Fabio Fognini;GER;ITA;6-3 6-1;QF;
2019;Auckland;Hard;Taylor Fritz;John Isner;USA;USA;7-6(3) 7-6(5);R16;
2019;Auckland;Hard;Cameron Norrie;Joao Sousa;GBR;POR;7-6(5) 6-4;R16;
2019;Auckland;Hard;Pablo Carreno Busta;David Ferrer;ESP;ESP;1-1 RET;R16;
2019;Auckland;Hard;Jan Lennard Struff;Jose Rubin Statham;GER;NZL;6-2 6-1;R16;
2019;Auckland;Hard;Leonardo Mayer;Matteo Berrettini;ARG;ITA;5-7 7-6(5) 6-3;R16;
2019;Auckland;Hard;Tennys Sandgren;Marco Cecchinato;USA;ITA;6-3 6-3;R16;
2019;Auckland;Hard;Philipp Kohlschreiber;Ugo Humbert;GER;FRA;6-4 6-4;R16;
2019;Auckland;Hard;Fabio Fognini;Peter Gojowczyk;ITA;GER;6-2 3-6 7-6(5);R16;
2019;Auckland;Hard;Taylor Fritz;Marius Copil;USA;ROU;4-6 6-3 6-4;R32;
2019;Auckland;Hard;Cameron Norrie;Benoit Paire;GBR;FRA;6-3 6-2;R32;
2019;Auckland;Hard;Joao Sousa;Denis Shapovalov;POR;CAN;4-6 6-4 6-4;R32;
2019;Auckland;Hard;David Ferrer;Robin Haase;ESP;NED;6-2 6-1;R32;
