2020;Atp Cup;Hard;Novak Djokovic;Rafael Nadal;SRB;ESP;6-2 7-6(4);F;
2020;Atp Cup;Hard;Roberto Bautista Agut;Dusan Lajovic;ESP;SRB;7-5 6-1;F;
2020;Atp Cup;Hard;Novak Djokovic;Daniil Medvedev;SRB;RUS;6-1 5-7 6-4;SF;
2020;Atp Cup;Hard;Dusan Lajovic;Karen Khachanov;SRB;RUS;7-5 7-6(1);SF;
2020;Atp Cup;Hard;Rafael Nadal;Alex De Minaur;ESP;AUS;4-6 7-5 6-1;SF;
2020;Atp Cup;Hard;Roberto Bautista Agut;Nick Kyrgios;ESP;AUS;6-1 6-4;SF;
2020;Atp Cup;Hard;Novak Djokovic;Denis Shapovalov;SRB;CAN;4-6 6-1 7-6(4);QF;
2020;Atp Cup;Hard;Dusan Lajovic;Felix Auger Aliassime;SRB;CAN;6-4 6-2;QF;
2020;Atp Cup;Hard;Daniil Medvedev;Diego Schwartzman;RUS;ARG;6-4 4-6 6-3;QF;
2020;Atp Cup;Hard;Karen Khachanov;Guido Pella;RUS;ARG;6-2 7-6(4);QF;
2020;Atp Cup;Hard;Daniel Evans;Alex De Minaur;GBR;AUS;7-6(4) 4-6 7-6(2);QF;
2020;Atp Cup;Hard;Nick Kyrgios;Cameron Norrie;AUS;GBR;6-2 6-2;QF;
2020;Atp Cup;Hard;David Goffin;Rafael Nadal;BEL;ESP;6-4 7-6(3);QF;
2020;Atp Cup;Hard;Roberto Bautista Agut;Kimmer Coppejans;ESP;BEL;6-1 6-4;QF;
2020;Atp Cup;Hard;Novak Djokovic;Gael Monfils;SRB;FRA;6-3 6-2;RR;
2020;Atp Cup;Hard;Benoit Paire;Dusan Lajovic;FRA;SRB;6-2 6-7(6) 6-4;RR;
2020;Atp Cup;Hard;Novak Djokovic;Kevin Anderson;SRB;RSA;7-6(5) 7-6(6);RR;
2020;Atp Cup;Hard;Dusan Lajovic;Lloyd Harris;SRB;RSA;3-6 7-6(4) 6-3;RR;
2020;Atp Cup;Hard;Novak Djokovic;Cristian Garin;SRB;CHI;6-3 6-3;RR;
2020;Atp Cup;Hard;Dusan Lajovic;Nicolas Jarry;SRB;CHI;6-2 7-6(3);RR;
2020;Atp Cup;Hard;Kevin Anderson;Benoit Paire;RSA;FRA;2-6 7-6(1) 7-6(5);RR;
2020;Atp Cup;Hard;Gilles Simon;Lloyd Harris;FRA;RSA;2-6 6-2 6-2;RR;
2020;Atp Cup;Hard;Gael Monfils;Cristian Garin;FRA;CHI;6-3 7-5;RR;
2020;Atp Cup;Hard;Benoit Paire;Nicolas Jarry;FRA;CHI;6-7(3) 6-3 6-3;RR;
2020;Atp Cup;Hard;Kevin Anderson;Cristian Garin;RSA;CHI;6-0 6-3;RR;
2020;Atp Cup;Hard;Lloyd Harris;Nicolas Jarry;RSA;CHI;6-4 6-4;RR;
2020;Atp Cup;Hard;Rafael Nadal;Yoshihito Nishioka;ESP;JPN;7-6(4) 6-4;RR;
2020;Atp Cup;Hard;Roberto Bautista Agut;Go Soeda;ESP;JPN;6-2 6-4;RR;
2020;Atp Cup;Hard;Rafael Nadal;Nikoloz Basilashvili;ESP;GEO;6-3 7-5;RR;
2020;Atp Cup;Hard;Roberto Bautista Agut;Aleksandre Metreveli;ESP;GEO;6-0 6-0;RR;
2020;Atp Cup;Hard;Rafael Nadal;Pablo Cuevas;ESP;URU;6-2 6-1;RR;
2020;Atp Cup;Hard;Roberto Bautista Agut;Franco Roncadelli;ESP;URU;6-1 6-2;RR;
2020;Atp Cup;Hard;Yoshihito Nishioka;Nikoloz Basilashvili;JPN;GEO;6-2 6-3;RR;
2020;Atp Cup;Hard;Go Soeda;Aleksandre Metreveli;JPN;GEO;4-6 6-3 6-2;RR;
2020;Atp Cup;Hard;Yoshihito Nishioka;Pablo Cuevas;JPN;URU;6-0 6-1;RR;
2020;Atp Cup;Hard;Go Soeda;Martin Cuevas;JPN;URU;6-1 6-3;RR;
2020;Atp Cup;Hard;Nikoloz Basilashvili;Pablo Cuevas;GEO;URU;6-4 1-6 6-4;RR;
2020;Atp Cup;Hard;Aleksandre Metreveli;Franco Roncadelli;GEO;URU;6-2 6-1;RR;
2020;Atp Cup;Hard;Daniel Evans;David Goffin;GBR;BEL;6-4 6-4;RR;
2020;Atp Cup;Hard;Steve Darcis;Cameron Norrie;BEL;GBR;6-2 6-4;RR;
2020;Atp Cup;Hard;David Goffin;Grigor Dimitrov;BEL;BUL;4-6 6-2 6-2;RR;
2020;Atp Cup;Hard;Dimitar Kuzmanov;Steve Darcis;BUL;BEL;6-0 6-3;RR;
2020;Atp Cup;Hard;David Goffin;Radu Albot;BEL;MDA;6-4 6-1;RR;
2020;Atp Cup;Hard;Steve Darcis;Alexander Cozbinov;BEL;MDA;6-4 6-7(4) 7-5;RR;
2020;Atp Cup;Hard;Grigor Dimitrov;Daniel Evans;BUL;GBR;2-6 6-4 6-1;RR;
2020;Atp Cup;Hard;Cameron Norrie;Dimitar Kuzmanov;GBR;BUL;6-2 3-6 6-2;RR;
2020;Atp Cup;Hard;Daniel Evans;Radu Albot;GBR;MDA;6-2 6-2;RR;
