1975;San Antonio WCT;Hard;Marty Riessen;Anand Amritraj;USA;IND;6-3 6-2;R32;A
1975;San Antonio WCT;Hard;Cliff Drysdale;Pancho Walthall;RSA;USA;6-2 6-3;R32;A
1975;San Antonio WCT;Hard;Eddie Dibbs;Milan Holecek;USA;CZE;6-4 6-4;R32;A
1975;San Antonio WCT;Hard;John Alexander;Gerald Battrick;AUS;GBR;6-0 6-1;R32;A
1975;San Antonio WCT;Hard;Paul Gerken;Jun Kamiwazumi;USA;JPN;6-4 6-0;R32;A
1975;San Antonio WCT;Hard;Zan Guerry;Jiri Hrebec;USA;CZE;6-3 6-7(2) 6-3;R32;A
1975;San Antonio WCT;Hard;Tom Edlefsen;Barry Phillips Moore;USA;AUS;6-3 7-5;R32;A
1975;San Antonio WCT;Hard;Dick Stockton;Cliff Richey;USA;USA;2-6 6-4 6-2;R32;A
1975;San Antonio WCT;Hard;Stan Smith;Grover Raz Reid;USA;USA;6-4 6-1;R32;A
1975;San Antonio WCT;Hard;Mark Cox;Graham Stilwell;GBR;GBR;6-4 6-2;R32;A
1975;San Antonio WCT;Hard;Vijay Amritraj;Pat Cramer;IND;RSA;6-1 6-7(5) 6-3;R32;A
1975;San Antonio WCT;Hard;Mike Estep;Erik Van Dillen;USA;USA;7-6(6) 3-6 6-3;R32;A
1975;San Antonio WCT;Hard;Bob Lutz;Vladimir Zednik;USA;CZE;6-4 5-7 6-2;R32;A
1975;San Antonio WCT;Hard;Trey Waltke;Russell Simpson;USA;NZL;6-3 4-6 6-4;R32;A
1975;San Antonio WCT;Hard;Haroon Rahim;Tom Gorman;PAK;USA;6-4 6-7(3) 7-6(2);R32;A
1975;San Antonio WCT;Hard;Phil Dent;Harold Solomon;AUS;USA;7-6(3) 6-3;R32;A
1975;San Antonio WCT;Hard;Marty Riessen;Cliff Drysdale;USA;RSA;6-4 6-3;R16;A
1975;San Antonio WCT;Hard;John Alexander;Eddie Dibbs;AUS;USA;3-6 7-6(6) 6-1;R16;A
1975;San Antonio WCT;Hard;Paul Gerken;Zan Guerry;USA;USA;6-2 6-4;R16;A
1975;San Antonio WCT;Hard;Dick Stockton;Tom Edlefsen;USA;USA;3-6 6-1 6-2;R16;A
1975;San Antonio WCT;Hard;Stan Smith;Mark Cox;USA;GBR;6-2 6-4;R16;A
1975;San Antonio WCT;Hard;Mike Estep;Vijay Amritraj;USA;IND;3-6 6-3 6-3;R16;A
1975;San Antonio WCT;Hard;Bob Lutz;Trey Waltke;USA;USA;6-1 6-0;R16;A
1975;San Antonio WCT;Hard;Phil Dent;Haroon Rahim;AUS;PAK;6-4 6-3;R16;A
1975;San Antonio WCT;Hard;John Alexander;Marty Riessen;AUS;USA;6-3 6-4;QF;A
1975;San Antonio WCT;Hard;Dick Stockton;Paul Gerken;USA;USA;6-3 6-3;QF;A
1975;San Antonio WCT;Hard;Stan Smith;Mike Estep;USA;USA;6-4 6-1;QF;A
1975;San Antonio WCT;Hard;Bob Lutz;Phil Dent;USA;AUS;7-5 6-2;QF;A
1975;San Antonio WCT;Hard;Dick Stockton;John Alexander;USA;AUS;7-6(4) 6-2;SF;A
1975;San Antonio WCT;Hard;Stan Smith;Bob Lutz;USA;USA;6-3 4-6 6-2;SF;A
1975;San Antonio WCT;Hard;Dick Stockton;Stan Smith;USA;USA;7-5 2-6 7-6(6);F;A
1975;St. Petersburg WCT;Hard;Vitas Gerulaitis;Anand Amritraj;USA;IND;6-3 6-1;R32;A
1975;St. Petersburg WCT;Hard;Andrew Pattison;Allan Stone;USA;AUS;7-5 6-3;R32;A
1975;St. Petersburg WCT;Hard;Geoff Masters;Alvaro Betancur;AUS;COL;6-3 6-1;R32;A
1975;St. Petersburg WCT;Hard;Jeff Borowiak;Mike Belkin;USA;CAN;7-6(5) 6-1;R32;A
1975;St. Petersburg WCT;Hard;Roscoe Tanner;Raymond Moore;USA;RSA;6-2 7-6(3);R32;A
1975;St. Petersburg WCT;Hard;Charlie Pasarell;Thomaz Koch;USA;BRA;6-3 6-4;R32;A
1975;St. Petersburg WCT;Hard;Colin Dibley;Vijay Amritraj;AUS;IND;6-7(1) 6-1 7-5;R32;A
1975;St. Petersburg WCT;Hard;Sandy Mayer;Roy Emerson;USA;AUS;6-1 6-2;R32;A
1975;St. Petersburg WCT;Hard;Ismail El Shafei;Robert Maud;EGY;RSA;6-3 6-3;R32;A
1975;St. Petersburg WCT;Hard;Rod Laver;Jim Mcmanus;AUS;USA;6-3 6-4;R32;A
1975;St. Petersburg WCT;Hard;Ivan Molina;Ray Ruffels;COL;AUS;W/O;R32;A
1975;St. Petersburg WCT;Hard;Brian Gottfried;Teimuraz Kakulia;USA;URS;6-3 6-1;R32;A
1975;St. Petersburg WCT;Hard;Raul Ramirez;Brian Fairlie;MEX;NZL;6-2 6-4;R32;A
1975;St. Petersburg WCT;Hard;Mike Estep;Norman Holmes;USA;USA;1-6 6-4 7-5;R32;A
1975;St. Petersburg WCT;Hard;Alex Metreveli;Steve Turner;RUS;USA;0-6 6-2 6-2;R32;A
1975;St. Petersburg WCT;Hard;Jaime Fillol;Ove Bengtson;CHI;SWE;7-6(5) 4-6 6-3;R32;A
1975;St. Petersburg WCT;Hard;Andrew Pattison;Vitas Gerulaitis;USA;USA;2-6 6-3 6-4;R16;A
1975;St. Petersburg WCT;Hard;Geoff Masters;Jeff Borowiak;AUS;USA;6-1 6-2;R16;A
1975;St. Petersburg WCT;Hard;Roscoe Tanner;Charlie Pasarell;USA;USA;6-3 6-3;R16;A
1975;St. Petersburg WCT;Hard;Sandy Mayer;Colin Dibley;USA;AUS;6-4 6-2;R16;A
1975;St. Petersburg WCT;Hard;Rod Laver;Ismail El Shafei;AUS;EGY;7-6(5) 6-2;R16;A
1975;St. Petersburg WCT;Hard;Brian Gottfried;Ivan Molina;USA;COL;4-6 6-1 6-1;R16;A
1975;St. Petersburg WCT;Hard;Raul Ramirez;Mike Estep;MEX;USA;6-2 6-1;R16;A
1975;St. Petersburg WCT;Hard;Jaime Fillol;Alex Metreveli;CHI;RUS;6-2 2-6 6-4;R16;A
1975;St. Petersburg WCT;Hard;Geoff Masters;Andrew Pattison;AUS;USA;6-1 6-1;QF;A
1975;St. Petersburg WCT;Hard;Roscoe Tanner;Sandy Mayer;USA;USA;7-5 6-3;QF;A
1975;St. Petersburg WCT;Hard;Rod Laver;Brian Gottfried;AUS;USA;6-3 6-4;QF;A
1975;St. Petersburg WCT;Hard;Raul Ramirez;Jaime Fillol;MEX;CHI;6-3 4-6 6-4;QF;A
1975;St. Petersburg WCT;Hard;Roscoe Tanner;Geoff Masters;USA;AUS;3-6 6-1 6-4;SF;A
1975;St. Petersburg WCT;Hard;Raul Ramirez;Rod Laver;MEX;AUS;3-6 6-3 6-3;SF;A
1975;St. Petersburg WCT;Hard;Raul Ramirez;Roscoe Tanner;MEX;USA;6-0 1-6 6-2;F;A
1975;Tehran;Clay;Colin Dowdeswell;Raymond Moore;GBR;RSA;3-6 7-5 6-4;R64;A
1975;Tehran;Clay;Victor Pecci;Birger Andersson;PAR;SWE;6-3 6-1;R64;A
1975;Tehran;Clay;Francois Jauffret;Jeff Austin;FRA;USA;6-2 6-3;R64;A
1975;Tehran;Clay;Corrado Barazzutti;Taghi Akbari;ITA;IRI;6-3 6-3;R64;A
1975;Tehran;Clay;Onny Parun;Ricardo Cano;NZL;ARG;7-6 7-5;R64;A
1975;Tehran;Clay;Martin Robinson;Hans Jurgen Pohmann;GBR;GER;6-3 7-6;R64;A
1975;Tehran;Clay;Angel Gimenez;Nicola Spear;ESP;SRB;6-2 7-6;R64;A
1975;Tehran;Clay;Ismail El Shafei;Lito Alvarez;EGY;ARG;6-0 6-3;R64;A
1975;Tehran;Clay;Patrick Proisy;Sashi Menon;FRA;IND;6-4 4-6 8-6;R64;A
1975;Tehran;Clay;Bob Hewitt;Bhanu Nunna;RSA;IND;4-6 6-3 6-0;R64;A
1975;Tehran;Clay;Jairo Velasco;Bernard Mitton;ESP;RSA;1-6 6-3 6-0;R64;A
1975;Tehran;Clay;Jose Higueras;Mark Meyers;ESP;USA;7-6 6-4;R64;A
1975;Tehran;Clay;Mansour Bahrami;Jasjit Singh;IRI;IND;6-3 3-6 13-11;R64;A
1975;Tehran;Clay;Ivan Molina;Fred Mcnair;COL;USA;6-0 6-0;R64;A
1975;Tehran;Clay;Zeljko Franulovic;Tim Gullikson;CRO;USA;6-2 6-4;R64;A
1975;Tehran;Clay;Jurgen Fassbender;Charlie Pasarell;GER;USA;7-6 6-3;R64;A
1975;Tehran;Clay;Guillermo Vilas;Colin Dowdeswell;ARG;GBR;6-2 6-2;R32;A
1975;Tehran;Clay;Victor Pecci;K Javan;PAR;IRI;7-5 6-3;R32;A
1975;Tehran;Clay;Francois Jauffret;Wojtek Fibak;FRA;POL;7-5 6-4;R32;A
1975;Tehran;Clay;Corrado Barazzutti;Hans Kary;ITA;AUT;6-4 3-0 RET;R32;A
1975;Tehran;Clay;Onny Parun;Roger Taylor;NZL;GBR;6-1 7-6;R32;A
1975;Tehran;Clay;Martin Robinson;Mike Estep;GBR;USA;6-4 6-1;R32;A
1975;Tehran;Clay;Eddie Dibbs;Angel Gimenez;USA;ESP;6-3 6-2;R32;A
1975;Tehran;Clay;Ismail El Shafei;Paolo Bertolucci;EGY;ITA;2-6 6-2 6-1;R32;A
1975;Tehran;Clay;Patrick Proisy;Ezzat Nemati;FRA;UAE;6-2 6-1;R32;A
1975;Tehran;Clay;Adriano Panatta;Bob Hewitt;ITA;RSA;7-6 6-3;R32;A
1975;Tehran;Clay;Jairo Velasco;Sherwood Stewart;ESP;USA;6-4 3-6 6-0;R32;A
1975;Tehran;Clay;Jaime Fillol;Jose Higueras;CHI;ESP;6-1 3-6 6-2;R32;A
1975;Tehran;Clay;Frew Mcmillan;Mansour Bahrami;RSA;IRI;6-2 1-6 6-0;R32;A
1975;Tehran;Clay;Ivan Molina;Karl Meiler;COL;GER;6-2 6-4;R32;A
1975;Tehran;Clay;Juan Gisbert;Zeljko Franulovic;ESP;CRO;6-0 6-7 6-4;R32;A
1975;Tehran;Clay;Manuel Orantes;Jurgen Fassbender;ESP;GER;6-3 6-0;R32;A
1975;Tehran;Clay;Guillermo Vilas;Victor Pecci;ARG;PAR;6-2 6-2;R16;A
1975;Tehran;Clay;Corrado Barazzutti;Francois Jauffret;ITA;FRA;6-3 4-6 6-2;R16;A
1975;Tehran;Clay;Onny Parun;Martin Robinson;NZL;GBR;6-3 6-4;R16;A
1975;Tehran;Clay;Eddie Dibbs;Ismail El Shafei;USA;EGY;6-2 7-5;R16;A
1975;Tehran;Clay;Patrick Proisy;Adriano Panatta;FRA;ITA;6-0 6-4;R16;A
1975;Tehran;Clay;Jairo Velasco;Jaime Fillol;ESP;CHI;6-2 6-4;R16;A
1975;Tehran;Clay;Ivan Molina;Frew Mcmillan;COL;RSA;6-7 6-4 6-4;R16;A
1975;Tehran;Clay;Manuel Orantes;Juan Gisbert;ESP;ESP;W/O;R16;A
1975;Tehran;Clay;Guillermo Vilas;Corrado Barazzutti;ARG;ITA;6-1 6-3;QF;A
1975;Tehran;Clay;Eddie Dibbs;Onny Parun;USA;NZL;7-5 6-2;QF;A
1975;Tehran;Clay;Patrick Proisy;Jairo Velasco;FRA;ESP;6-4 3-6 8-6;QF;A
1975;Tehran;Clay;Ivan Molina;Manuel Orantes;COL;ESP;7-6 3-6 6-2;QF;A
1975;Tehran;Clay;Eddie Dibbs;Guillermo Vilas;USA;ARG;6-3 6-1;SF;A
1975;Tehran;Clay;Ivan Molina;Patrick Proisy;COL;FRA;2-6 6-3 6-2;SF;A
1975;Tehran;Clay;Eddie Dibbs;Ivan Molina;USA;COL;1-6 6-4 7-5 6-4;F;A
1975;Bermuda;Clay;Spencer Segura;Gene Scott;USA;USA;7-6 1-6 6-3;R32;A
1975;Bermuda;Clay;Jimmy Connors;Spencer Segura;USA;USA;6-3 6-1;R16;A
1975;Bermuda;Clay;Ferdi Taygan;Clark Graebner;USA;USA;7-6 7-6;R16;A
1975;Bermuda;Clay;John Whitlinger;Victor Pecci;USA;PAR;7-5 6-2;R16;A
1975;Bermuda;Clay;Alex Metreveli;Gene Mayer;RUS;USA;6-3 6-0;R16;A
1975;Bermuda;Clay;Vitas Gerulaitis;Hank Pfister;USA;USA;7-5 6-2;R16;A
1975;Bermuda;Clay;Frew Mcmillan;Ion Tiriac;RSA;ROU;6-4 7-6;R16;A
1975;Bermuda;Clay;Sandy Mayer;Howard Schoenfield;USA;USA;6-4 6-3;R16;A
1975;Bermuda;Clay;Ilie Nastase;Trey Waltke;ROU;USA;1-6 6-3 6-2;R16;A
1975;Bermuda;Clay;Jimmy Connors;Ferdi Taygan;USA;USA;6-1 6-2;QF;A
1975;Bermuda;Clay;John Whitlinger;Alex Metreveli;USA;RUS;6-7 6-4 6-4;QF;A
1975;Bermuda;Clay;Vitas Gerulaitis;Frew Mcmillan;USA;RSA;6-2 7-5;QF;A
1975;Bermuda;Clay;Ilie Nastase;Sandy Mayer;ROU;USA;6-4 6-2;QF;A
1975;Bermuda;Clay;Jimmy Connors;John Whitlinger;USA;USA;6-1 7-6;SF;A
1975;Bermuda;Clay;Vitas Gerulaitis;Ilie Nastase;USA;ROU;1-6 6-2 6-0;SF;A
1975;Bermuda;Clay;Jimmy Connors;Vitas Gerulaitis;USA;USA;6-1 6-4;F;A
1975;London;Carpet;Arthur Ashe;Graham Stilwell;USA;GBR;6-4 6-2;R64;A
1975;London;Carpet;Steve Krulevitz;Jim Mcmanus;USA;USA;6-0 6-3;R64;A
1975;London;Carpet;Eddie Dibbs;Robert Kreiss;USA;USA;6-2 6-3;R64;A
1975;London;Carpet;Charlie Pasarell;Kjell Johansson;USA;SWE;6-3 6-4;R64;A
1975;London;Carpet;Jan Kodes;Stephen Warboys;CZE;GBR;7-5 6-2;R64;A
1975;London;Carpet;Roger Taylor;Tenny Svensson;GBR;SWE;7-5 6-4;R64;A
1975;London;Carpet;Buster C Mottram;Roscoe Tanner;GBR;USA;6-4 6-2;R64;A
1975;London;Carpet;Raymond Moore;Mark Farrell;RSA;GBR;6-3 6-4;R64;A
1975;London;Carpet;Haroon Rahim;John Feaver;PAK;GBR;6-2 6-4;R64;A
1975;London;Carpet;John Lloyd;Dick Stockton;GBR;USA;6-2 6-2;R64;A
1975;London;Carpet;Birger Andersson;Spencer Segura;SWE;USA;6-3 7-5;R64;A
1975;London;Carpet;Ilie Nastase;Erik Van Dillen;ROU;USA;6-1 6-3;R64;A
1975;London;Carpet;Bernard Mitton;Frantisek Pala;RSA;CZE;6-2 6-4;R64;A
1975;London;Carpet;Eric Deblicker;Mark Cox;FRA;GBR;6-2 7-6;R64;A
1975;London;Carpet;Richard Lewis;Colin Dowdeswell;GBR;GBR;6-4 7-6;R64;A
1975;London;Carpet;Jimmy Connors;Wojtek Fibak;USA;POL;6-2 7-6;R64;A
1975;London;Carpet;Arthur Ashe;Mike Estep;USA;USA;6-4 6-2;R32;A
1975;London;Carpet;Fred Mcnair;Steve Krulevitz;USA;USA;3-6 6-3 6-1;R32;A
1975;London;Carpet;Eddie Dibbs;Rolf Norberg;USA;SWE;6-2 6-2;R32;A
1975;London;Carpet;Charlie Pasarell;Barry Phillips Moore;USA;AUS;7-6 6-4;R32;A
1975;London;Carpet;Jan Kodes;Jorge Andrew;CZE;VEN;3-6 6-1 6-2;R32;A
1975;London;Carpet;Roger Taylor;Sashi Menon;GBR;IND;6-3 7-6;R32;A
1975;London;Carpet;Buster C Mottram;Tim Gullikson;GBR;USA;6-2 6-2;R32;A
1975;London;Carpet;Raymond Moore;Jiri Hrebec;RSA;CZE;6-3 6-1;R32;A
1975;London;Carpet;Haroon Rahim;Ove Bengtson;PAK;SWE;7-5 2-6 7-5;R32;A
1975;London;Carpet;John Lloyd;Onny Parun;GBR;NZL;6-2 6-1;R32;A
1975;London;Carpet;Ismail El Shafei;Birger Andersson;EGY;SWE;6-3 6-0;R32;A
1975;London;Carpet;Ilie Nastase;Martin Robinson;ROU;GBR;6-1 6-2;R32;A
1975;London;Carpet;Bernard Mitton;Pavel Hutka;RSA;CZE;6-4 6-4;R32;A
1975;London;Carpet;Eric Deblicker;Jeff Austin;FRA;USA;6-4 6-7 6-2;R32;A
1975;London;Carpet;Karl Meiler;Richard Lewis;GER;GBR;3-6 7-5 6-2;R32;A
1975;London;Carpet;Jimmy Connors;Sherwood Stewart;USA;USA;6-1 6-1;R32;A
1975;London;Carpet;Arthur Ashe;Fred Mcnair;USA;USA;6-2 6-4;R16;A
1975;London;Carpet;Eddie Dibbs;Charlie Pasarell;USA;USA;6-4 6-3;R16;A
1975;London;Carpet;Jan Kodes;Roger Taylor;CZE;GBR;6-3 6-4;R16;A
1975;London;Carpet;Buster C Mottram;Raymond Moore;GBR;RSA;0-6 6-4 6-3;R16;A
1975;London;Carpet;Haroon Rahim;John Lloyd;PAK;GBR;4-6 6-0 6-2;R16;A
1975;London;Carpet;Ilie Nastase;Ismail El Shafei;ROU;EGY;6-2 3-0 RET;R16;A
1975;London;Carpet;Bernard Mitton;Eric Deblicker;RSA;FRA;6-2 6-0;R16;A
1975;London;Carpet;Jimmy Connors;Karl Meiler;USA;GER;6-2 6-1;R16;A
1975;London;Carpet;Eddie Dibbs;Arthur Ashe;USA;USA;6-4 6-2;QF;A
1975;London;Carpet;Buster C Mottram;Jan Kodes;GBR;CZE;6-0 6-1;QF;A
1975;London;Carpet;Ilie Nastase;Haroon Rahim;ROU;PAK;4-6 6-2 6-4;QF;A
1975;London;Carpet;Jimmy Connors;Bernard Mitton;USA;RSA;6-1 6-1;QF;A
1975;London;Carpet;Eddie Dibbs;Buster C Mottram;USA;GBR;6-3 6-3;SF;A
1975;London;Carpet;Jimmy Connors;Ilie Nastase;USA;ROU;6-3 4-6 6-1;SF;A
1975;London;Carpet;Eddie Dibbs;Jimmy Connors;USA;USA;1-6 6-1 7-5;F;A
1975;Freeport;;Trey Waltke;Zeljko Franulovic;USA;CRO;6-2 6-4;R32;A
1975;Freeport;;Ion Tiriac;Ian Crookenden;ROU;NZL;6-7 6-4 6-3;R32;A
1975;Freeport;;Rolf Thung;Gene Scott;NED;USA;6-1 6-7 6-3;R32;A
1975;Freeport;;Roger Taylor;Spencer Segura;GBR;USA;7-6 6-4;R32;A
1975;Freeport;;Charles Owens;Pavel Slozil;USA;CZE;5-7 6-0 6-4;R32;A
1975;Freeport;;Karl Meiler;Leo Rolle;GER;;6-2 6-1;R32;A
1975;Freeport;;Sandy Mayer;Richard Russell;USA;JAM;6-2 6-3;R32;A
1975;Freeport;;Gene Mayer;Roger Dowdeswell;USA;ZIM;6-3 6-2;R32;A
1975;Freeport;;Clark Graebner;John Antonas;USA;BAH;6-2 6-4;R32;A
1975;Freeport;;Juan Gisbert;Jiri Granat;ESP;CZE;7-6 6-1;R32;A
1975;Freeport;;Vitas Gerulaitis;Bob Adams;USA;;6-0 6-3;R32;A
1975;Freeport;;John Feaver;Bertram Knowles;GBR;;6-3 6-2;R32;A
1975;Freeport;;Jurgen Fassbender;Larry Rolle;GER;;6-2 6-4;R32;A
1975;Freeport;;Jimmy Connors;Viorel Marcu;USA;ROU;6-1 6-2;R32;A
1975;Freeport;;Jeff Austin;Ian Fletcher;USA;AUS;6-4 6-4;R32;A
1975;Freeport;;Trey Waltke;Wojtek Fibak;USA;POL;6-4 6-1;R16;A
1975;Freeport;;Karl Meiler;Vitas Gerulaitis;GER;USA;6-4 7-5;R16;A
1975;Freeport;;Sandy Mayer;Charles Owens;USA;USA;6-3 6-3;R16;A
1975;Freeport;;Gene Mayer;Roger Taylor;USA;GBR;7-6 6-2;R16;A
1975;Freeport;;Clark Graebner;Ion Tiriac;USA;ROU;7-5 6-4;R16;A
1975;Freeport;;Juan Gisbert;Jeff Austin;ESP;USA;7-5 7-6;R16;A
1975;Freeport;;Jurgen Fassbender;Rolf Thung;GER;NED;6-3 7-6;R16;A
1975;Freeport;;Jimmy Connors;John Feaver;USA;GBR;4-6 6-0 6-1;R16;A
1975;Freeport;;Trey Waltke;Clark Graebner;USA;USA;2-6 6-4 6-4;QF;A
1975;Freeport;;Karl Meiler;Gene Mayer;GER;USA;6-4 6-2;QF;A
1975;Freeport;;Juan Gisbert;Sandy Mayer;ESP;USA;6-7 6-4 6-4;QF;A
1975;Freeport;;Jimmy Connors;Jurgen Fassbender;USA;GER;6-4 6-4;QF;A
1975;Freeport;;Karl Meiler;Juan Gisbert;GER;ESP;6-3 6-4;SF;A
1975;Freeport;;Jimmy Connors;Trey Waltke;USA;USA;6-0 6-1;SF;A
1975;Freeport;;Jimmy Connors;Karl Meiler;USA;GER;6-0 6-2;F;A
1975;Roanoke;;Roger Dowdeswell;Juan Gisbert;ZIM;ESP;6-2 3-6 7-6;R32;A
1975;Roanoke;;Gene Mayer;Pavel Slozil;USA;CZE;7-6 6-2;R32;A
1975;Roanoke;;Vitas Gerulaitis;Wojtek Fibak;USA;POL;6-4 7-5;R32;A
1975;Roanoke;;Roger Taylor;Ian Crookenden;GBR;NZL;6-4 6-4;R32;A
1975;Roanoke;;Ion Tiriac;Jeff Austin;ROU;USA;6-7 6-3 7-6;R32;A
1975;Roanoke;;Jan Pisecky;John Feaver;CZE;GBR;0-6 6-4 6-3;R32;A
1975;Roanoke;;Sandy Mayer;Rolf Thung;USA;NED;6-2 6-2;R32;A
1975;Roanoke;;Karl Meiler;John Yuill;GER;RSA;2-6 6-4 6-2;R16;A
1975;Roanoke;;Clark Graebner;Viorel Marcu;USA;ROU;6-1 6-1;R16;A
1975;Roanoke;;Charles Owens;Roger Dowdeswell;USA;ZIM;6-3 1-6 7-6;R16;A
