2003;Madrid Masters;Hard;Robby Ginepri;Rainer Schuettler;USA;GER;6-2 6-4;R32;M
2003;Madrid Masters;Hard;Jiri Novak;Karol Kucera;CZE;SVK;6-2 1-6 6-2;R32;M
2003;Madrid Masters;Hard;Juan Ignacio Chela;Martin Verkerk;ARG;NED;6-2 6-2;R32;M
2003;Madrid Masters;Hard;Nicolas Massu;Gustavo Kuerten;CHI;BRA;6-3 7-5;R32;M
2003;Madrid Masters;Hard;Andy Roddick;Max Mirnyi;USA;BLR;6-1 6-7(9) 7-5;R32;M
2003;Madrid Masters;Hard;Juan Carlos Ferrero;Felix Mantilla;ESP;ESP;7-6(2) 7-6(0);R16;M
2003;Madrid Masters;Hard;Paradorn Srichaphan;Jan Michael Gambill;THA;USA;7-5 6-4;R16;M
2003;Madrid Masters;Hard;Roger Federer;Mardy Fish;SUI;USA;6-3 7-6(4);R16;M
2003;Madrid Masters;Hard;Feliciano Lopez;Carlos Moya;ESP;ESP;6-7(5) 6-1 7-5;R16;M
2003;Madrid Masters;Hard;Sebastien Grosjean;Vincent Spadea;FRA;USA;6-3 6-2;R16;M
2003;Madrid Masters;Hard;Younes El Aynaoui;Robby Ginepri;MAR;USA;6-4 7-6(5);R16;M
2003;Madrid Masters;Hard;Juan Ignacio Chela;Jiri Novak;ARG;CZE;3-6 7-6(5) 6-2;R16;M
2003;Madrid Masters;Hard;Nicolas Massu;Andy Roddick;CHI;USA;7-6(3) 6-2;R16;M
2003;Madrid Masters;Hard;Juan Carlos Ferrero;Paradorn Srichaphan;ESP;THA;6-4 6-2;QF;M
2003;Madrid Masters;Hard;Roger Federer;Feliciano Lopez;SUI;ESP;4-6 7-6(3) 6-4;QF;M
2003;Madrid Masters;Hard;Younes El Aynaoui;Sebastien Grosjean;MAR;FRA;3-6 7-6(6) 6-2;QF;M
2003;Madrid Masters;Hard;Nicolas Massu;Juan Ignacio Chela;CHI;ARG;6-7(5) 6-4 6-4;QF;M
2003;Madrid Masters;Hard;Juan Carlos Ferrero;Roger Federer;ESP;SUI;6-4 4-6 6-4;SF;M
2003;Madrid Masters;Hard;Nicolas Massu;Younes El Aynaoui;CHI;MAR;7-5 6-4;SF;M
2003;Madrid Masters;Hard;Juan Carlos Ferrero;Nicolas Massu;ESP;CHI;6-3 6-4 6-3;F;M
2003;Bangkok;Hard;Juan Carlos Ferrero;Dick Norman;ESP;BEL;7-5 7-6(5);R32;A
2003;Bangkok;Hard;Alex Bogomolov Jr;Giorgio Galimberti;RUS;ITA;6-3 6-3;R32;A
2003;Bangkok;Hard;Alexander Popp;Werner Eschauer;GER;AUT;7-5 6-3;R32;A
2003;Bangkok;Hard;Gregory Carraz;Fabrice Santoro;FRA;FRA;3-6 7-6(8) 6-1;R32;A
2003;Bangkok;Hard;Paradorn Srichaphan;Vladimir Voltchkov;THA;BLR;0-6 6-3 6-2;R32;A
2003;Bangkok;Hard;Kenneth Carlsen;Andy Ram;DEN;ISR;3-6 6-3 7-6(5);R32;A
2003;Bangkok;Hard;Mario Ancic;Marco Chiudinelli;CRO;SUI;6-4 4-6 6-3;R32;A
2003;Bangkok;Hard;Ivan Ljubicic;Cyril Saulnier;CRO;FRA;5-7 6-3 7-6(4);R32;A
2003;Bangkok;Hard;Jarkko Nieminen;Danai Udomchoke;FIN;THA;6-4 6-1;R32;A
2003;Bangkok;Hard;Bohdan Ulihrach;Davide Sanguinetti;CZE;ITA;6-2 6-3;R32;A
2003;Bangkok;Hard;Brian Vahaly;Jaymon Crabb;USA;AUS;7-5 2-1 RET;R32;A
2003;Bangkok;Hard;Carlos Moya;Petr Luxa;ESP;CZE;6-4 6-3;R32;A
2003;Bangkok;Hard;Taylor Dent;Wesley Moodie;USA;RSA;6-1 6-4;R32;A
2003;Bangkok;Hard;Thierry Ascione;Ivan Miranda;FRA;PER;6-3 6-2;R32;A
2003;Bangkok;Hard;Nicolas Thomann;Prakash Amritraj;FRA;IND;5-7 6-3 6-3;R32;A
2003;Bangkok;Hard;Jonathan Erlich;Sonchat Ratiwatana;ISR;THA;7-5 1-6 6-4;R32;A
2003;Bangkok;Hard;Juan Carlos Ferrero;Alex Bogomolov Jr;ESP;RUS;6-3 6-7(4) 6-1;R16;A
2003;Bangkok;Hard;Gregory Carraz;Alexander Popp;FRA;GER;7-5 6-2;R16;A
2003;Bangkok;Hard;Paradorn Srichaphan;Kenneth Carlsen;THA;DEN;6-3 7-6(5);R16;A
2003;Bangkok;Hard;Ivan Ljubicic;Mario Ancic;CRO;CRO;6-1 6-4;R16;A
2003;Bangkok;Hard;Jarkko Nieminen;Bohdan Ulihrach;FIN;CZE;6-4 6-2;R16;A
2003;Bangkok;Hard;Carlos Moya;Brian Vahaly;ESP;USA;7-5 6-4;R16;A
2003;Bangkok;Hard;Taylor Dent;Thierry Ascione;USA;FRA;6-1 6-2;R16;A
2003;Bangkok;Hard;Nicolas Thomann;Jonathan Erlich;FRA;ISR;6-4 6-0;R16;A
2003;Bangkok;Hard;Juan Carlos Ferrero;Gregory Carraz;ESP;FRA;6-4 3-6 7-6(2);QF;A
2003;Bangkok;Hard;Ivan Ljubicic;Paradorn Srichaphan;CRO;THA;4-6 7-6(4) 7-5;QF;A
2003;Bangkok;Hard;Jarkko Nieminen;Carlos Moya;FIN;ESP;6-7(5) 6-4 6-4;QF;A
2003;Bangkok;Hard;Taylor Dent;Nicolas Thomann;USA;FRA;6-3 RET;QF;A
2003;Bangkok;Hard;Juan Carlos Ferrero;Ivan Ljubicic;ESP;CRO;6-3 6-3;SF;A
2003;Bangkok;Hard;Taylor Dent;Jarkko Nieminen;USA;FIN;7-6(3) 6-2;SF;A
2003;Bangkok;Hard;Taylor Dent;Juan Carlos Ferrero;USA;ESP;6-3 7-6(5);F;A
2003;Auckland;Hard;Jiri Novak;Robert Kendrick;CZE;USA;6-2 6-3;R32;A
2003;Auckland;Hard;Robby Ginepri;Agustin Calleri;USA;ARG;7-6(5) 7-5;R32;A
2003;Auckland;Hard;Kenneth Carlsen;Andre Sa;DEN;BRA;6-7(7) 7-5 6-4;R32;A
2003;Auckland;Hard;Felix Mantilla;Jose Acasuso;ESP;ARG;6-3 7-5;R32;A
2003;Auckland;Hard;Fernando Gonzalez;Feliciano Lopez;CHI;ESP;3-6 7-6(5) 6-2;R32;A
2003;Auckland;Hard;David Ferrer;Alberto Martin;ESP;ESP;6-3 6-2;R32;A
2003;Auckland;Hard;Dominik Hrbaty;Simon Rea;SVK;NZL;6-4 6-2;R32;A
2003;Auckland;Hard;Jan Michael Gambill;Michel Kratochvil;USA;SUI;6-1 6-3;R32;A
2003;Auckland;Hard;Guillermo Coria;David Sanchez;ARG;ESP;2-6 6-2 6-4;R32;A
2003;Auckland;Hard;Fernando Vicente;Luis Horna;ESP;PER;3-6 7-6(5) 6-2;R32;A
2003;Auckland;Hard;Michael Russell;Radek Stepanek;USA;CZE;7-6(4) 6-4;R32;A
2003;Auckland;Hard;Gustavo Kuerten;Martin Verkerk;BRA;NED;7-6(5) 6-4;R32;A
2003;Auckland;Hard;Raemon Sluiter;Davide Sanguinetti;NED;ITA;6-3 6-3;R32;A
2003;Auckland;Hard;Stefan Koubek;Mark Nielsen;AUT;NZL;6-3 6-2;R32;A
2003;Auckland;Hard;Vincent Spadea;Antony Dupuis;USA;FRA;6-3 6-4;R32;A
2003;Auckland;Hard;Mariano Zabaleta;David Nalbandian;ARG;ARG;2-6 7-6(3) 6-3;R32;A
2003;Auckland;Hard;Jiri Novak;Robby Ginepri;CZE;USA;1-6 7-6(6) 6-3;R16;A
2003;Auckland;Hard;Felix Mantilla;Kenneth Carlsen;ESP;DEN;6-4 6-4;R16;A
2003;Auckland;Hard;David Ferrer;Fernando Gonzalez;ESP;CHI;6-4 6-3;R16;A
2003;Auckland;Hard;Dominik Hrbaty;Jan Michael Gambill;SVK;USA;6-3 6-7(6) 7-6(4);R16;A
2003;Auckland;Hard;Guillermo Coria;Fernando Vicente;ARG;ESP;6-2 6-2;R16;A
2003;Auckland;Hard;Gustavo Kuerten;Michael Russell;BRA;USA;4-6 6-4 6-2;R16;A
2003;Auckland;Hard;Stefan Koubek;Raemon Sluiter;AUT;NED;6-3 3-6 6-1;R16;A
2003;Auckland;Hard;Mariano Zabaleta;Vincent Spadea;ARG;USA;6-4 6-3;R16;A
2003;Auckland;Hard;Felix Mantilla;Jiri Novak;ESP;CZE;6-7(5) 6-2 7-6(3);QF;A
2003;Auckland;Hard;Dominik Hrbaty;David Ferrer;SVK;ESP;7-5 6-3;QF;A
2003;Auckland;Hard;Gustavo Kuerten;Guillermo Coria;BRA;ARG;7-5 4-6 6-2;QF;A
2003;Auckland;Hard;Mariano Zabaleta;Stefan Koubek;ARG;AUT;6-2 6-1;QF;A
2003;Auckland;Hard;Dominik Hrbaty;Felix Mantilla;SVK;ESP;6-2 6-2;SF;A
2003;Auckland;Hard;Gustavo Kuerten;Mariano Zabaleta;BRA;ARG;6-3 6-3;SF;A
2003;Auckland;Hard;Gustavo Kuerten;Dominik Hrbaty;BRA;SVK;6-3 7-5;F;A
2003;St. Poelten;Clay;Andy Roddick;Alberto Martin;USA;ESP;6-1 7-6(5);R32;A
2003;St. Poelten;Clay;Philipp Kohlschreiber;Jurgen Melzer;GER;AUT;6-4 0-6 6-2;R32;A
2003;St. Poelten;Clay;Brian Vahaly;Kenneth Carlsen;USA;DEN;7-5 5-7 6-3;R32;A
2003;St. Poelten;Clay;Richard Krajicek;Jan Michael Gambill;NED;USA;7-5 3-6 6-3;R32;A
2003;St. Poelten;Clay;Mario Ancic;Taylor Dent;CRO;USA;2-6 7-6(3) 6-4;R32;A
2003;St. Poelten;Clay;Jean Rene Lisnard;Michel Kratochvil;MON;SUI;6-3 6-4;R32;A
2003;St. Poelten;Clay;Davide Sanguinetti;Sargis Sargsian;ITA;ARM;7-5 7-6(5);R32;A
2003;St. Poelten;Clay;David Sanchez;Markus Hipfl;ESP;AUT;6-1 6-0;R32;A
2003;St. Poelten;Clay;Martin Verkerk;Karol Kucera;NED;SVK;6-2 6-1;R32;A
2003;St. Poelten;Clay;Dominik Hrbaty;Luis Horna;SVK;PER;6-3 7-5;R32;A
2003;St. Poelten;Clay;Flavio Saretta;Andre Sa;BRA;BRA;6-2 6-2;R32;A
2003;St. Poelten;Clay;Irakli Labadze;Jan Weinzierl;GEO;GER;6-4 4-6 6-4;R32;A
2003;St. Poelten;Clay;Nikolay Davydenko;Karol Beck;RUS;SVK;6-4 6-2;R32;A
2003;St. Poelten;Clay;Hyung Taik Lee;Hugo Armando;KOR;USA;4-6 6-4 6-3;R32;A
2003;St. Poelten;Clay;Antony Dupuis;Olivier Mutis;FRA;FRA;6-3 6-1;R32;A
2003;St. Poelten;Clay;Albert Costa;Nenad Zimonjic;ESP;SRB;6-7(4) 6-1 6-3;R32;A
2003;St. Poelten;Clay;Andy Roddick;Philipp Kohlschreiber;USA;GER;6-3 6-4;R16;A
2003;St. Poelten;Clay;Richard Krajicek;Brian Vahaly;NED;USA;6-2 2-6 6-3;R16;A
2003;St. Poelten;Clay;Mario Ancic;Jean Rene Lisnard;CRO;MON;6-4 7-5;R16;A
2003;St. Poelten;Clay;David Sanchez;Davide Sanguinetti;ESP;ITA;6-4 6-4;R16;A
2003;St. Poelten;Clay;Martin Verkerk;Dominik Hrbaty;NED;SVK;6-4 7-5;R16;A
2003;St. Poelten;Clay;Flavio Saretta;Irakli Labadze;BRA;GEO;6-1 6-1;R16;A
2003;St. Poelten;Clay;Nikolay Davydenko;Hyung Taik Lee;RUS;KOR;6-4 6-3;R16;A
2003;St. Poelten;Clay;Antony Dupuis;Albert Costa;FRA;ESP;6-4 2-6 6-2;R16;A
2003;St. Poelten;Clay;Andy Roddick;Richard Krajicek;USA;NED;7-5 6-1;QF;A
2003;St. Poelten;Clay;David Sanchez;Mario Ancic;ESP;CRO;6-1 6-4;QF;A
2003;St. Poelten;Clay;Martin Verkerk;Flavio Saretta;NED;BRA;7-6(4) 7-6(2);QF;A
2003;St. Poelten;Clay;Nikolay Davydenko;Antony Dupuis;RUS;FRA;7-5 6-1;QF;A
2003;St. Poelten;Clay;Andy Roddick;David Sanchez;USA;ESP;6-2 2-0 RET;SF;A
2003;St. Poelten;Clay;Nikolay Davydenko;Martin Verkerk;RUS;NED;7-5 6-1;SF;A
2003;St. Poelten;Clay;Andy Roddick;Nikolay Davydenko;USA;RUS;6-3 6-2;F;A
2003;Munich;Clay;Roger Federer;Zeljko Krajan;SUI;CRO;6-4 6-3;R32;A
2003;Munich;Clay;Raemon Sluiter;Renzo Furlan;NED;ITA;7-5 6-4;R32;A
2003;Munich;Clay;Harel Levy;Kenneth Carlsen;ISR;DEN;6-3 6-1;R32;A
2003;Munich;Clay;Mikhail Youzhny;Jan Frode Andersen;RUS;NOR;4-6 7-5 6-3;R32;A
2003;Munich;Clay;Rainer Schuettler;Jurgen Melzer;GER;AUT;6-4 6-3;R32;A
2003;Munich;Clay;Nikolay Davydenko;Cecil Mamiit;RUS;PHI;7-5 6-1;R32;A
2003;Munich;Clay;Stefan Koubek;Bjorn Phau;AUT;GER;7-5 6-4;R32;A
2003;Munich;Clay;Tim Henman;Nicolas Lapentti;GBR;ECU;7-5 4-6 6-1;R32;A
2003;Munich;Clay;Yevgeny Kafelnikov;Olivier Rochus;RUS;BEL;6-3 6-2;R32;A
2003;Munich;Clay;Alexander Waske;Adrian Voinea;GER;ROU;7-5 7-6(2);R32;A
2003;Munich;Clay;Wayne Arthurs;Tomas Behrend;AUS;GER;7-6(4) 7-5;R32;A
2003;Munich;Clay;Sjeng Schalken;Lars Burgsmuller;NED;GER;6-3 6-1;R32;A
2003;Munich;Clay;Jarkko Nieminen;Irakli Labadze;FIN;GEO;6-2 6-3;R32;A
2003;Munich;Clay;Jean Rene Lisnard;Martin Verkerk;MON;NED;6-2 6-4;R32;A
2003;Munich;Clay;Radek Stepanek;Olivier Mutis;CZE;FRA;6-3 6-2;R32;A
2003;Munich;Clay;Paradorn Srichaphan;Michael Kohlmann;THA;GER;6-4 6-1;R32;A
2003;Munich;Clay;Roger Federer;Raemon Sluiter;SUI;NED;6-4 6-3;R16;A
2003;Munich;Clay;Mikhail Youzhny;Harel Levy;RUS;ISR;3-6 6-4 6-1;R16;A
2003;Munich;Clay;Rainer Schuettler;Nikolay Davydenko;GER;RUS;4-6 6-2 6-3;R16;A
2003;Munich;Clay;Stefan Koubek;Tim Henman;AUT;GBR;6-4 6-0;R16;A
2003;Munich;Clay;Yevgeny Kafelnikov;Alexander Waske;RUS;GER;7-5 4-6 6-3;R16;A
2003;Munich;Clay;Sjeng Schalken;Wayne Arthurs;NED;AUS;7-6(4) 6-3;R16;A
2003;Munich;Clay;Jarkko Nieminen;Jean Rene Lisnard;FIN;MON;6-3 6-0;R16;A
2003;Munich;Clay;Radek Stepanek;Paradorn Srichaphan;CZE;THA;6-3 6-2;R16;A
2003;Munich;Clay;Roger Federer;Mikhail Youzhny;SUI;RUS;6-2 6-3;QF;A
2003;Munich;Clay;Stefan Koubek;Rainer Schuettler;AUT;GER;6-3 6-4;QF;A
2003;Munich;Clay;Yevgeny Kafelnikov;Sjeng Schalken;RUS;NED;6-7(2) 7-5 6-3;QF;A
2003;Munich;Clay;Jarkko Nieminen;Radek Stepanek;FIN;CZE;6-1 6-1;QF;A
2003;Munich;Clay;Roger Federer;Stefan Koubek;SUI;AUT;6-2 6-1;SF;A
2003;Munich;Clay;Jarkko Nieminen;Yevgeny Kafelnikov;FIN;RUS;6-4 0-1 RET;SF;A
2003;Munich;Clay;Roger Federer;Jarkko Nieminen;SUI;FIN;6-1 6-4;F;A
2003;Queen's Club;Grass;Raemon Sluiter;Adrian Voinea;NED;ROU;7-6(3) 6-3;R64;A
2003;Queen's Club;Grass;Andre Sa;Gilles Elseneer;BRA;BEL;6-2 7-6(1);R64;A
2003;Queen's Club;Grass;Dick Norman;Mardy Fish;BEL;USA;7-6(5) 7-6(3);R64;A
2003;Queen's Club;Grass;Jan Michael Gambill;Thomas Enqvist;USA;SWE;7-6(5) 7-6(5);R64;A
2003;Queen's Club;Grass;Todd Reid;Nicolas Mahut;AUS;FRA;6-3 7-5;R64;A
2003;Queen's Club;Grass;Michel Kratochvil;Gregory Carraz;SUI;FRA;6-3 7-5;R64;A
2003;Queen's Club;Grass;Mario Ancic;Julian Knowle;CRO;AUT;6-2 6-1;R64;A
2003;Queen's Club;Grass;Alex Bogdanovic;Arvind Parmar;GBR;GBR;6-7(3) 6-4 7-6(2);R64;A
2003;Queen's Club;Grass;Antony Dupuis;Wayne Arthurs;FRA;AUS;6-4 7-6(8);R64;A
2003;Queen's Club;Grass;Max Mirnyi;George Bastl;BLR;SUI;6-3 6-4;R64;A
2003;Queen's Club;Grass;Cyril Saulnier;Scott Draper;FRA;AUS;6-4 6-4;R64;A
2003;Queen's Club;Grass;Davide Sanguinetti;Alexander Waske;ITA;GER;7-6(5) 7-6(1);R64;A
2003;Queen's Club;Grass;Todd Martin;Ricardo Mello;USA;BRA;6-2 6-1;R64;A
2003;Queen's Club;Grass;Cecil Mamiit;Olivier Mutis;PHI;FRA;6-4 4-6 6-3;R64;A
2003;Queen's Club;Grass;Taylor Dent;Robert Kendrick;USA;USA;6-2 7-5;R64;A
2003;Queen's Club;Grass;Greg Rusedski;Robby Ginepri;GBR;USA;7-6(5) 3-6 6-0;R64;A
2003;Queen's Club;Grass;Hicham Arazi;Andrei Stoliarov;MAR;RUS;7-6(2) 3-6 6-3;R64;A
2003;Queen's Club;Grass;Rik De Voest;Petr Luxa;RSA;CZE;6-3 6-4;R64;A
2003;Queen's Club;Grass;Ivo Karlovic;Justin Gimelstob;CRO;USA;7-6(4) 4-6 7-6(3);R64;A
2003;Queen's Club;Grass;Marc Rosset;John Van Lottum;SUI;NED;7-6(3) 7-5;R64;A
2003;Queen's Club;Grass;Jarkko Nieminen;Karol Beck;FIN;SVK;6-2 6-1;R64;A
2003;Queen's Club;Grass;Richard Krajicek;Mark Philippoussis;NED;AUS;7-6(4) 6-3;R64;A
2003;Queen's Club;Grass;Jan Vacek;Goran Ivanisevic;CZE;CRO;6-2 6-2;R64;A
2003;Queen's Club;Grass;Peter Luczak;Vladimir Voltchkov;AUS;BLR;6-3 4-6 6-2;R64;A
2003;Queen's Club;Grass;Lleyton Hewitt;Raemon Sluiter;AUS;NED;7-6(6) 3-6 7-6(3);R32;A
2003;Queen's Club;Grass;Dick Norman;Andre Sa;BEL;BRA;6-3 7-6(7);R32;A
2003;Queen's Club;Grass;Todd Reid;Jan Michael Gambill;AUS;USA;6-1 7-5;R32;A
2003;Queen's Club;Grass;Sebastien Grosjean;Michel Kratochvil;FRA;SUI;6-3 6-4;R32;A
2003;Queen's Club;Grass;Mario Ancic;Paradorn Srichaphan;CRO;THA;6-3 6-3;R32;A
2003;Queen's Club;Grass;Antony Dupuis;Alex Bogdanovic;FRA;GBR;3-6 7-6(6) 7-6(9);R32;A
2003;Queen's Club;Grass;Cyril Saulnier;Max Mirnyi;FRA;BLR;7-6(2) 6-4;R32;A
2003;Queen's Club;Grass;Tim Henman;Davide Sanguinetti;GBR;ITA;3-6 6-3 7-6(3);R32;A
2003;Queen's Club;Grass;Sjeng Schalken;Todd Martin;NED;USA;W/O;R32;A
2003;Queen's Club;Grass;Taylor Dent;Cecil Mamiit;USA;PHI;6-4 6-4;R32;A
2003;Queen's Club;Grass;Greg Rusedski;Hicham Arazi;GBR;MAR;6-4 6-4;R32;A
2003;Queen's Club;Grass;Andy Roddick;Rik De Voest;USA;RSA;6-3 6-2;R32;A
2003;Queen's Club;Grass;Xavier Malisse;Ivo Karlovic;BEL;CRO;6-3 7-6(3);R32;A
2003;Queen's Club;Grass;Marc Rosset;Jarkko Nieminen;SUI;FIN;7-5 7-5;R32;A
2003;Queen's Club;Grass;Richard Krajicek;Jan Vacek;NED;CZE;7-5 2-6 6-3;R32;A
2003;Queen's Club;Grass;Andre Agassi;Peter Luczak;USA;AUS;7-6(5) 6-4;R32;A
2003;Queen's Club;Grass;Lleyton Hewitt;Dick Norman;AUS;BEL;7-6(4) 3-6 6-4;R16;A
2003;Queen's Club;Grass;Sebastien Grosjean;Todd Reid;FRA;AUS;6-1 6-4;R16;A
2003;Queen's Club;Grass;Antony Dupuis;Mario Ancic;FRA;CRO;7-6(3) 7-6(6);R16;A
2003;Queen's Club;Grass;Tim Henman;Cyril Saulnier;GBR;FRA;6-7(5) 6-3 6-3;R16;A
2003;Queen's Club;Grass;Taylor Dent;Sjeng Schalken;USA;NED;7-6(6) 6-4;R16;A
2003;Queen's Club;Grass;Andy Roddick;Greg Rusedski;USA;GBR;6-3 4-6 6-4;R16;A
2003;Queen's Club;Grass;Xavier Malisse;Marc Rosset;BEL;SUI;7-6(4) 7-5;R16;A
2003;Queen's Club;Grass;Andre Agassi;Richard Krajicek;USA;NED;6-1 6-2;R16;A
2003;Queen's Club;Grass;Sebastien Grosjean;Lleyton Hewitt;FRA;AUS;6-3 6-4;QF;A
2003;Queen's Club;Grass;Tim Henman;Antony Dupuis;GBR;FRA;6-1 6-4;QF;A
2003;Queen's Club;Grass;Andy Roddick;Taylor Dent;USA;USA;6-3 7-6(3);QF;A
2003;Queen's Club;Grass;Andre Agassi;Xavier Malisse;USA;BEL;6-4 7-5;QF;A
2003;Queen's Club;Grass;Sebastien Grosjean;Tim Henman;FRA;GBR;6-3 6-4;SF;A
2003;Queen's Club;Grass;Andy Roddick;Andre Agassi;USA;USA;6-1 6-7(5) 7-6(6);SF;A
2003;Queen's Club;Grass;Andy Roddick;Sebastien Grosjean;USA;FRA;6-3 6-3;F;A
2003;Gstaad;Clay;Roger Federer;Marc Lopez;SUI;ESP;6-3 6-7(4) 6-3;R32;A
2003;Gstaad;Clay;Jean Rene Lisnard;Stan Wawrinka;MON;SUI;2-6 6-1 7-5;R32;A
2003;Gstaad;Clay;David Sanchez;Karol Beck;ESP;SVK;6-4 7-5;R32;A
2003;Gstaad;Clay;Alex Corretja;John Van Lottum;ESP;NED;6-1 6-2;R32;A
2003;Gstaad;Clay;Gaston Gaudio;Kristof Vliegen;ARG;BEL;6-3 6-4;R32;A
2003;Gstaad;Clay;Lars Burgsmuller;Zeljko Krajan;GER;CRO;6-2 6-7(6) 6-1;R32;A
2003;Gstaad;Clay;Stefan Koubek;Galo Blanco;AUT;ESP;6-1 1-6 6-3;R32;A
2003;Gstaad;Clay;Antony Dupuis;Nikolay Davydenko;FRA;RUS;7-6(1) 7-6(4);R32;A
2003;Gstaad;Clay;Juan Ignacio Chela;Andre Sa;ARG;BRA;6-0 6-2;R32;A
2003;Gstaad;Clay;Feliciano Lopez;Irakli Labadze;ESP;GEO;6-0 6-2;R32;A
2003;Gstaad;Clay;Paul Henri Mathieu;Philipp Kohlschreiber;FRA;GER;6-3 6-1;R32;A
2003;Gstaad;Clay;Jiri Novak;Sargis Sargsian;CZE;ARM;6-3 6-3;R32;A
2003;Gstaad;Clay;Radek Stepanek;Hugo Armando;CZE;USA;6-3 6-3;R32;A
2003;Gstaad;Clay;Michel Kratochvil;Tomas Behrend;SUI;GER;6-4 6-7(6) 6-2;R32;A
2003;Gstaad;Clay;Christophe Rochus;Michael Lammer;BEL;SUI;6-3 7-5;R32;A
2003;Gstaad;Clay;Rainer Schuettler;Wayne Arthurs;GER;AUS;6-2 6-3;R32;A
2003;Gstaad;Clay;Roger Federer;Jean Rene Lisnard;SUI;MON;6-1 6-2;R16;A
2003;Gstaad;Clay;David Sanchez;Alex Corretja;ESP;ESP;6-4 6-4;R16;A
2003;Gstaad;Clay;Gaston Gaudio;Lars Burgsmuller;ARG;GER;4-6 6-2 6-4;R16;A
2003;Gstaad;Clay;Stefan Koubek;Antony Dupuis;AUT;FRA;6-1 6-2;R16;A
2003;Gstaad;Clay;Juan Ignacio Chela;Feliciano Lopez;ARG;ESP;6-4 6-7(2) 7-6(3);R16;A
2003;Gstaad;Clay;Jiri Novak;Paul Henri Mathieu;CZE;FRA;1-6 6-2 6-3;R16;A
2003;Gstaad;Clay;Radek Stepanek;Michel Kratochvil;CZE;SUI;6-3 7-6(5);R16;A
2003;Gstaad;Clay;Rainer Schuettler;Christophe Rochus;GER;BEL;6-3 7-6(6);R16;A
2003;Gstaad;Clay;Roger Federer;David Sanchez;SUI;ESP;W/O;QF;A
2003;Gstaad;Clay;Gaston Gaudio;Stefan Koubek;ARG;AUT;6-3 6-1;QF;A
2003;Gstaad;Clay;Jiri Novak;Juan Ignacio Chela;CZE;ARG;6-3 6-3;QF;A
2003;Gstaad;Clay;Radek Stepanek;Rainer Schuettler;CZE;GER;6-4 6-2;QF;A
