2012;Brisbane;Hard;Andy Murray;Mikhail Kukushkin;GBR;KAZ;5-7 6-3 6-2;R32;
2012;Brisbane;Hard;Gilles Muller;Ricardo Mello;LUX;BRA;6-7(3) 7-6(4) 6-3;R32;
2012;Brisbane;Hard;Marcos Baghdatis;Ryan Harrison;CYP;USA;7-6(7) 6-4;R32;
2012;Brisbane;Hard;Kei Nishikori;Cedrik Marcel Stebe;JPN;GER;3-6 6-1 6-4;R32;
2012;Brisbane;Hard;Denis Istomin;Florian Mayer;UZB;GER;7-6(5) 2-3 RET;R32;
2012;Brisbane;Hard;Tommy Haas;Marinko Matosevic;GER;AUS;6-3 7-5;R32;
2012;Brisbane;Hard;Tatsuma Ito;Benjamin Mitchell;JPN;AUS;6-4 6-2;R32;
2012;Brisbane;Hard;Bernard Tomic;Julien Benneteau;AUS;FRA;6-2 4-6 7-5;R32;
2012;Brisbane;Hard;Radek Stepanek;Matthew Ebden;CZE;AUS;6-4 3-6 6-3;R32;
2012;Brisbane;Hard;Jarkko Nieminen;Jesse Levine;FIN;CAN;7-6(4) 6-2;R32;
2012;Brisbane;Hard;Igor Andreev;Adrian Mannarino;RUS;FRA;7-6(6) 6-2;R32;
2012;Brisbane;Hard;Alexandr Dolgopolov;Alejandro Falla;UKR;COL;7-6(3) 6-2;R32;
2012;Brisbane;Hard;Philipp Petzschner;Jurgen Melzer;GER;AUT;6-1 7-5;R32;
2012;Brisbane;Hard;Santiago Giraldo;John Millman;COL;AUS;6-3 6-3;R32;
2012;Brisbane;Hard;James Duckworth;Nicolas Mahut;AUS;FRA;6-4 6-4;R32;
2012;Brisbane;Hard;Gilles Simon;Ryan Sweeting;FRA;USA;6-3 6-4;R32;
2012;Brisbane;Hard;Andy Murray;Gilles Muller;GBR;LUX;4-6 7-6(4) 6-0;R16;
2012;Brisbane;Hard;Marcos Baghdatis;Kei Nishikori;CYP;JPN;6-3 6-4;R16;
2012;Brisbane;Hard;Denis Istomin;Tommy Haas;UZB;GER;W/O;R16;
2012;Brisbane;Hard;Bernard Tomic;Tatsuma Ito;AUS;JPN;6-1 6-2;R16;
2012;Brisbane;Hard;Radek Stepanek;Jarkko Nieminen;CZE;FIN;7-6(3) 6-2;R16;
2012;Brisbane;Hard;Alexandr Dolgopolov;Igor Andreev;UKR;RUS;6-7(3) 7-6(9) 6-2;R16;
